Station,gantry,Latitude,Longitude,Lane Count,Month,Estimated Monthly Consumption (kWh)
楊梅,03F-084.6SN,24.791439,121.125997,3.0,5,1792.5
楊梅,03F-084.6SN,24.791439,121.125997,3.0,6,1900.0
楊梅,03F-084.6SN,24.791439,121.125997,3.0,7,1900.0
楊梅,03F-084.6SN,24.791439,121.125997,3.0,8,1842.5
楊梅,03F-084.6SN,24.791439,121.125997,3.0,9,1842.5
楊梅,03F-084.6SN,24.791439,121.125997,3.0,10,1719.0
楊梅,03F-084.6SN,24.791439,121.125997,3.0,11,1719.0
楊梅,03F-096.1SN,24.758442,121.030425,3.0,3,1789.5
楊梅,03F-096.1SN,24.758442,121.030425,3.0,4,1789.5
楊梅,03F-096.1SN,24.758442,121.030425,3.0,5,1857.5
楊梅,03F-096.1SN,24.758442,121.030425,3.0,6,1857.5
楊梅,03F-096.1SN,24.758442,121.030425,3.0,7,1897.0
楊梅,03F-096.1SN,24.758442,121.030425,3.0,8,1897.0
楊梅,03F-096.1SN,24.758442,121.030425,3.0,9,1844.5
楊梅,03F-096.1SN,24.758442,121.030425,3.0,10,1844.5
楊梅,03F-096.1SN,24.758442,121.030425,3.0,11,1519.5
楊梅,03F-096.1SN,24.758442,121.030425,3.0,12,1519.5
楊梅,03F-099.6SN,24.755811,120.997269,4.0,4,1951.5
楊梅,03F-099.6SN,24.755811,120.997269,4.0,5,1951.5
楊梅,03F-099.6SN,24.755811,120.997269,4.0,6,1982.0
楊梅,03F-099.6SN,24.755811,120.997269,4.0,7,1982.0
楊梅,03F-099.6SN,24.755811,120.997269,4.0,8,2008.0
楊梅,03F-099.6SN,24.755811,120.997269,4.0,9,2008.0
楊梅,03F-099.6SN,24.755811,120.997269,4.0,10,1844.0
楊梅,03F-099.6SN,24.755811,120.997269,4.0,11,1844.0
楊梅,03F-102.2N,24.757914,120.972267,3.0,5,1607.0
楊梅,03F-102.2N,24.757914,120.972267,3.0,6,1607.0
楊梅,03F-102.2N,24.757914,120.972267,3.0,7,1818.0
楊梅,03F-102.2N,24.757914,120.972267,3.0,8,1818.0
楊梅,03F-102.2N,24.757914,120.972267,3.0,9,1616.0
楊梅,03F-102.2N,24.757914,120.972267,3.0,10,1616.0
楊梅,03F-102.2N,24.757914,120.972267,3.0,11,1554.5
楊梅,03F-102.2N,24.757914,120.972267,3.0,12,1554.5
楊梅,03F-105.1SN,24.753094,120.945675,3.0,4,1652.5
楊梅,03F-105.1SN,24.753094,120.945675,3.0,5,1652.5
楊梅,03F-105.1SN,24.753094,120.945675,3.0,6,1753.5
楊梅,03F-105.1SN,24.753094,120.945675,3.0,7,1753.5
楊梅,03F-105.1SN,24.753094,120.945675,3.0,8,1724.5
楊梅,03F-105.1SN,24.753094,120.945675,3.0,9,1724.5
楊梅,03F-105.1SN,24.753094,120.945675,3.0,10,1575.0
楊梅,03F-105.1SN,24.753094,120.945675,3.0,11,1575.0
樹林,03A-001.5SN,25.011819,121.562375,2.0,4,1420.0
樹林,03A-001.5SN,25.011819,121.562375,2.0,5,1420.0
樹林,03A-001.5SN,25.011819,121.562375,2.0,6,1434.5
樹林,03A-001.5SN,25.011819,121.562375,2.0,7,1434.5
樹林,03A-001.5SN,25.011819,121.562375,2.0,8,1430.5
樹林,03A-001.5SN,25.011819,121.562375,2.0,9,1430.5
樹林,03A-001.5SN,25.011819,121.562375,2.0,10,1337.5
樹林,03A-001.5SN,25.011819,121.562375,2.0,11,1337.5
樹林,03A-004.1SN,25.003864,121.586039,2.0,3,1548.0
樹林,03A-004.1SN,25.003864,121.586039,2.0,4,1548.0
樹林,03A-004.1SN,25.003864,121.586039,2.0,5,1405.0
樹林,03A-004.1SN,25.003864,121.586039,2.0,6,1405.0
樹林,03A-004.1SN,25.003864,121.586039,2.0,7,1638.5
樹林,03A-004.1SN,25.003864,121.586039,2.0,8,1638.5
樹林,03A-004.1SN,25.003864,121.586039,2.0,9,1441.0
樹林,03A-004.1SN,25.003864,121.586039,2.0,10,1441.0
樹林,03F-000.6S,25.137106,121.708908,3.0,4,1076.5
樹林,03F-000.6S,25.137106,121.708908,3.0,5,1076.5
樹林,03F-000.6S,25.137106,121.708908,3.0,6,1126.5
樹林,03F-000.6S,25.137106,121.708908,3.0,7,1126.5
樹林,03F-000.6S,25.137106,121.708908,3.0,8,1068.5
樹林,03F-000.6S,25.137106,121.708908,3.0,9,1068.5
樹林,03F-000.6S,25.137106,121.708908,3.0,10,1039.0
樹林,03F-000.6S,25.137106,121.708908,3.0,11,1039.0
樹林,03F-002.1N,25.129514,121.698631,3.0,4,1033.5
樹林,03F-002.1N,25.129514,121.698631,3.0,5,1033.5
樹林,03F-002.1N,25.129514,121.698631,3.0,6,1149.0
樹林,03F-002.1N,25.129514,121.698631,3.0,7,1149.0
樹林,03F-002.1N,25.129514,121.698631,3.0,8,1100.5
樹林,03F-002.1N,25.129514,121.698631,3.0,9,1100.5
樹林,03F-002.1N,25.129514,121.698631,3.0,10,1044.0
樹林,03F-002.1N,25.129514,121.698631,3.0,11,1044.0
樹林,03F-005.4N,25.103747,121.681789,3.0,4,1072.5
樹林,03F-005.4N,25.103747,121.681789,3.0,5,1072.5
樹林,03F-005.4N,25.103747,121.681789,3.0,6,1191.5
樹林,03F-005.4N,25.103747,121.681789,3.0,7,1191.5
樹林,03F-005.4N,25.103747,121.681789,3.0,8,1150.0
樹林,03F-005.4N,25.103747,121.681789,3.0,9,1150.0
樹林,03F-005.4N,25.103747,121.681789,3.0,10,1179.5
樹林,03F-005.4N,25.103747,121.681789,3.0,11,1179.5
樹林,03F-008.7S,25.089994,121.653556,3.0,4,755.0
樹林,03F-008.7S,25.089994,121.653556,3.0,5,755.0
樹林,03F-008.7S,25.089994,121.653556,3.0,6,1685.5
樹林,03F-008.7S,25.089994,121.653556,3.0,7,1685.5
樹林,03F-008.7S,25.089994,121.653556,3.0,8,1034.5
樹林,03F-008.7S,25.089994,121.653556,3.0,9,1034.5
樹林,03F-008.7S,25.089994,121.653556,3.0,10,1052.0
樹林,03F-008.7S,25.089994,121.653556,3.0,11,1052.0
樹林,03F-011.6SN,25.065611,121.643467,3.0,5,1627.5
樹林,03F-011.6SN,25.065611,121.643467,3.0,6,1627.5
樹林,03F-011.6SN,25.065611,121.643467,3.0,7,1725.5
樹林,03F-011.6SN,25.065611,121.643467,3.0,8,1725.5
樹林,03F-011.6SN,25.065611,121.643467,3.0,9,1669.0
樹林,03F-011.6SN,25.065611,121.643467,3.0,10,1669.0
樹林,03F-011.6SN,25.065611,121.643467,3.0,11,1486.0
樹林,03F-011.6SN,25.065611,121.643467,3.0,12,1486.0
樹林,03F-013.6S,25.052742,121.631281,4.0,4,1189.0
樹林,03F-013.6S,25.052742,121.631281,4.0,5,1189.0
樹林,03F-013.6S,25.052742,121.631281,4.0,6,1223.0
樹林,03F-013.6S,25.052742,121.631281,4.0,7,1223.0
樹林,03F-013.6S,25.052742,121.631281,4.0,8,1174.5
樹林,03F-013.6S,25.052742,121.631281,4.0,9,1174.5
樹林,03F-013.6S,25.052742,121.631281,4.0,10,1136.5
樹林,03F-013.6S,25.052742,121.631281,4.0,11,1136.5
樹林,03F-014.0N,25.050319,121.628156,4.0,4,1088.5
樹林,03F-014.0N,25.050319,121.628156,4.0,5,1088.5
樹林,03F-014.0N,25.050319,121.628156,4.0,6,1127.5
樹林,03F-014.0N,25.050319,121.628156,4.0,7,1127.5
樹林,03F-014.0N,25.050319,121.628156,4.0,8,1079.0
樹林,03F-014.0N,25.050319,121.628156,4.0,9,1079.0
樹林,03F-014.0N,25.050319,121.628156,4.0,10,1055.5
樹林,03F-014.0N,25.050319,121.628156,4.0,11,1055.5
樹林,03F-015.0N,25.042389,121.624789,5.0,4,1184.0
樹林,03F-015.0N,25.042389,121.624789,5.0,5,1184.0
樹林,03F-015.0N,25.042389,121.624789,5.0,6,1231.5
樹林,03F-015.0N,25.042389,121.624789,5.0,7,1231.5
樹林,03F-015.0N,25.042389,121.624789,5.0,8,1230.5
樹林,03F-015.0N,25.042389,121.624789,5.0,9,1230.5
樹林,03F-015.0N,25.042389,121.624789,5.0,10,1109.0
樹林,03F-015.0N,25.042389,121.624789,5.0,11,1109.0
樹林,03F-015.8S,25.036533,121.621386,4.0,4,1261.5
樹林,03F-015.8S,25.036533,121.621386,4.0,5,1261.5
樹林,03F-015.8S,25.036533,121.621386,4.0,6,1318.5
樹林,03F-015.8S,25.036533,121.621386,4.0,7,1318.5
樹林,03F-015.8S,25.036533,121.621386,4.0,8,1294.5
樹林,03F-015.8S,25.036533,121.621386,4.0,9,1294.5
樹林,03F-015.8S,25.036533,121.621386,4.0,10,1178.5
樹林,03F-015.8S,25.036533,121.621386,4.0,11,1178.5
樹林,03F-030.1SN,24.96255,121.530572,3.0,4,1732.5
樹林,03F-030.1SN,24.96255,121.530572,3.0,5,1732.5
樹林,03F-030.1SN,24.96255,121.530572,3.0,5,2268.0
樹林,03F-030.1SN,24.96255,121.530572,3.0,5,2010.0
樹林,03F-030.1SN,24.96255,121.530572,3.0,6,1839.0
樹林,03F-030.1SN,24.96255,121.530572,3.0,6,2268.0
樹林,03F-030.1SN,24.96255,121.530572,3.0,6,2010.0
樹林,03F-030.1SN,24.96255,121.530572,3.0,7,1839.0
樹林,03F-030.1SN,24.96255,121.530572,3.0,7,2399.5
樹林,03F-030.1SN,24.96255,121.530572,3.0,7,2160.5
樹林,03F-030.1SN,24.96255,121.530572,3.0,8,1763.5
樹林,03F-030.1SN,24.96255,121.530572,3.0,8,2399.5
樹林,03F-030.1SN,24.96255,121.530572,3.0,8,2160.5
樹林,03F-030.1SN,24.96255,121.530572,3.0,9,1763.5
樹林,03F-030.1SN,24.96255,121.530572,3.0,9,2310.5
樹林,03F-030.1SN,24.96255,121.530572,3.0,9,2090.0
樹林,03F-030.1SN,24.96255,121.530572,3.0,10,1739.5
樹林,03F-030.1SN,24.96255,121.530572,3.0,10,2310.5
樹林,03F-030.1SN,24.96255,121.530572,3.0,10,2090.0
樹林,03F-030.1SN,24.96255,121.530572,3.0,11,1739.5
樹林,03F-030.1SN,24.96255,121.530572,3.0,11,2028.0
樹林,03F-030.1SN,24.96255,121.530572,3.0,11,1902.0
樹林,03F-030.1SN,24.96255,121.530572,3.0,12,2028.0
樹林,03F-030.1SN,24.96255,121.530572,3.0,12,1902.0
樹林,03F-033.7S,24.978881,121.502381,3.0,4,1129.0
樹林,03F-033.7S,24.978881,121.502381,3.0,5,1129.0
樹林,03F-033.7S,24.978881,121.502381,3.0,6,1156.5
樹林,03F-033.7S,24.978881,121.502381,3.0,7,1156.5
樹林,03F-033.7S,24.978881,121.502381,3.0,8,1139.0
樹林,03F-033.7S,24.978881,121.502381,3.0,9,1139.0
樹林,03F-033.7S,24.978881,121.502381,3.0,10,1044.0
樹林,03F-033.7S,24.978881,121.502381,3.0,11,1044.0
樹林,03F-033.8N,24.978586,121.501744,3.0,4,1131.5
樹林,03F-033.8N,24.978586,121.501744,3.0,5,1131.5
樹林,03F-033.8N,24.978586,121.501744,3.0,6,1143.0
樹林,03F-033.8N,24.978586,121.501744,3.0,7,1143.0
樹林,03F-033.8N,24.978586,121.501744,3.0,8,1129.0
樹林,03F-033.8N,24.978586,121.501744,3.0,9,1129.0
樹林,03F-033.8N,24.978586,121.501744,3.0,10,1040.5
樹林,03F-033.8N,24.978586,121.501744,3.0,11,1040.5
樹林,03F-039.4SN,24.975247,121.454925,4.0,3,1969.5
樹林,03F-039.4SN,24.975247,121.454925,4.0,3,2777.0
樹林,03F-039.4SN,24.975247,121.454925,4.0,4,1969.5
樹林,03F-039.4SN,24.975247,121.454925,4.0,4,2777.0
樹林,03F-039.4SN,24.975247,121.454925,4.0,5,1870.0
樹林,03F-039.4SN,24.975247,121.454925,4.0,5,2414.0
樹林,03F-039.4SN,24.975247,121.454925,4.0,6,1870.0
樹林,03F-039.4SN,24.975247,121.454925,4.0,6,2414.0
樹林,03F-039.4SN,24.975247,121.454925,4.0,7,2056.0
樹林,03F-039.4SN,24.975247,121.454925,4.0,7,2702.5
樹林,03F-039.4SN,24.975247,121.454925,4.0,8,2056.0
樹林,03F-039.4SN,24.975247,121.454925,4.0,8,2702.5
樹林,03F-039.4SN,24.975247,121.454925,4.0,9,1992.5
樹林,03F-039.4SN,24.975247,121.454925,4.0,9,2165.5
樹林,03F-039.4SN,24.975247,121.454925,4.0,10,1992.5
樹林,03F-039.4SN,24.975247,121.454925,4.0,10,2165.5
樹林,03F-049.8SN,24.943825,121.365275,4.0,3,1926.5
樹林,03F-049.8SN,24.943825,121.365275,4.0,4,1926.5
樹林,03F-049.8SN,24.943825,121.365275,4.0,5,1861.0
樹林,03F-049.8SN,24.943825,121.365275,4.0,6,1861.0
樹林,03F-049.8SN,24.943825,121.365275,4.0,7,1977.0
樹林,03F-049.8SN,24.943825,121.365275,4.0,8,1977.0
樹林,03F-049.8SN,24.943825,121.365275,4.0,9,1825.5
樹林,03F-049.8SN,24.943825,121.365275,4.0,10,1825.5
樹林,03F-052.5SN,24.936025,121.3419,4.0,4,2025.5
樹林,03F-052.5SN,24.936025,121.3419,4.0,5,2025.5
樹林,03F-052.5SN,24.936025,121.3419,4.0,6,2077.5
樹林,03F-052.5SN,24.936025,121.3419,4.0,7,2077.5
樹林,03F-052.5SN,24.936025,121.3419,4.0,8,1962.0
樹林,03F-052.5SN,24.936025,121.3419,4.0,9,1962.0
樹林,03F-052.5SN,24.936025,121.3419,4.0,10,2069.0
樹林,03F-052.5SN,24.936025,121.3419,4.0,11,2069.0
樹林,03F-055.9SN,24.930225,121.312458,4.0,4,1885.0
樹林,03F-055.9SN,24.930225,121.312458,4.0,5,1885.0
樹林,03F-055.9SN,24.930225,121.312458,4.0,6,1982.0
樹林,03F-055.9SN,24.930225,121.312458,4.0,7,1982.0
樹林,03F-055.9SN,24.930225,121.312458,4.0,8,1983.0
樹林,03F-055.9SN,24.930225,121.312458,4.0,9,1983.0
樹林,03F-055.9SN,24.930225,121.312458,4.0,10,1884.0
樹林,03F-055.9SN,24.930225,121.312458,4.0,11,1884.0
樹林,03F-064.8SN,24.878792,121.250839,3.0,3,1795.5
樹林,03F-064.8SN,24.878792,121.250839,3.0,4,1795.5
樹林,03F-064.8SN,24.878792,121.250839,3.0,5,1782.0
樹林,03F-064.8SN,24.878792,121.250839,3.0,6,1782.0
樹林,03F-064.8SN,24.878792,121.250839,3.0,7,908.5
樹林,03F-064.8SN,24.878792,121.250839,3.0,8,908.5
樹林,03F-064.8SN,24.878792,121.250839,3.0,9,20.0
樹林,03F-064.8SN,24.878792,121.250839,3.0,10,20.0
樹林,05F-000.0S,25.035183,121.623019,3.0,4,1032.0
樹林,05F-000.0S,25.035183,121.623019,3.0,5,1032.0
樹林,05F-000.0S,25.035183,121.623019,3.0,6,1147.5
樹林,05F-000.0S,25.035183,121.623019,3.0,7,1147.5
樹林,05F-000.0S,25.035183,121.623019,3.0,8,1020.0
樹林,05F-000.0S,25.035183,121.623019,3.0,9,1020.0
樹林,05F-000.0S,25.035183,121.623019,3.0,10,1009.5
樹林,05F-000.0S,25.035183,121.623019,3.0,11,1009.5
樹林,05F-000.1N,25.035036,121.624719,3.0,4,975.5
樹林,05F-000.1N,25.035036,121.624719,3.0,5,975.5
樹林,05F-000.1N,25.035036,121.624719,3.0,6,1047.0
樹林,05F-000.1N,25.035036,121.624719,3.0,7,1047.0
樹林,05F-000.1N,25.035036,121.624719,3.0,8,1036.0
樹林,05F-000.1N,25.035036,121.624719,3.0,9,1036.0
樹林,05F-000.1N,25.035036,121.624719,3.0,10,962.0
樹林,05F-000.1N,25.035036,121.624719,3.0,11,962.0
樹林,05F-005.5SN,24.996503,121.652086,3.0,4,1576.5
樹林,05F-005.5SN,24.996503,121.652086,3.0,5,1576.5
樹林,05F-005.5SN,24.996503,121.652086,3.0,6,1621.5
樹林,05F-005.5SN,24.996503,121.652086,3.0,7,1621.5
樹林,05F-005.5SN,24.996503,121.652086,3.0,8,1607.0
樹林,05F-005.5SN,24.996503,121.652086,3.0,9,1607.0
樹林,05F-005.5SN,24.996503,121.652086,3.0,10,1460.0
樹林,05F-005.5SN,24.996503,121.652086,3.0,11,1460.0
樹林,05F-028.7SN,24.842714,121.789183,2.0,3,1581.5
樹林,05F-028.7SN,24.842714,121.789183,2.0,4,1581.5
樹林,05F-028.7SN,24.842714,121.789183,2.0,5,1512.5
樹林,05F-028.7SN,24.842714,121.789183,2.0,6,1512.5
樹林,05F-028.7SN,24.842714,121.789183,2.0,7,1691.5
樹林,05F-028.7SN,24.842714,121.789183,2.0,8,1691.5
樹林,05F-028.7SN,24.842714,121.789183,2.0,9,1532.5
樹林,05F-028.7SN,24.842714,121.789183,2.0,10,1532.5
樹林,05F-030.9SN,24.823656,121.786347,2.0,4,1590.5
樹林,05F-030.9SN,24.823656,121.786347,2.0,5,1590.5
樹林,05F-030.9SN,24.823656,121.786347,2.0,6,1709.0
樹林,05F-030.9SN,24.823656,121.786347,2.0,7,1709.0
樹林,05F-030.9SN,24.823656,121.786347,2.0,8,1727.5
樹林,05F-030.9SN,24.823656,121.786347,2.0,9,1727.5
樹林,05F-030.9SN,24.823656,121.786347,2.0,10,1603.0
樹林,05F-030.9SN,24.823656,121.786347,2.0,11,1603.0
樹林,05F-043.8N,24.711028,121.789478,2.0,4,981.0
樹林,05F-043.8N,24.711028,121.789478,2.0,5,981.0
樹林,05F-043.8N,24.711028,121.789478,2.0,6,1119.0
樹林,05F-043.8N,24.711028,121.789478,2.0,7,1119.0
樹林,05F-043.8N,24.711028,121.789478,2.0,8,1058.0
樹林,05F-043.8N,24.711028,121.789478,2.0,9,1058.0
樹林,05F-043.8N,24.711028,121.789478,2.0,10,1006.0
樹林,05F-043.8N,24.711028,121.789478,2.0,11,1006.0
樹林,05F-043.9S,24.710683,121.789461,2.0,4,909.5
樹林,05F-043.9S,24.710683,121.789461,2.0,5,909.5
樹林,05F-043.9S,24.710683,121.789461,2.0,6,1058.0
樹林,05F-043.9S,24.710683,121.789461,2.0,7,1058.0
樹林,05F-043.9S,24.710683,121.789461,2.0,8,959.0
樹林,05F-043.9S,24.710683,121.789461,2.0,9,959.0
樹林,05F-043.9S,24.710683,121.789461,2.0,10,925.5
樹林,05F-043.9S,24.710683,121.789461,2.0,11,925.5
樹林,05F-049.4S,24.662581,121.799908,2.0,4,1032.0
樹林,05F-049.4S,24.662581,121.799908,2.0,5,1032.0
樹林,05F-049.4S,24.662581,121.799908,2.0,6,1087.5
樹林,05F-049.4S,24.662581,121.799908,2.0,7,1087.5
樹林,05F-049.4S,24.662581,121.799908,2.0,8,1048.0
樹林,05F-049.4S,24.662581,121.799908,2.0,9,1048.0
樹林,05F-049.4S,24.662581,121.799908,2.0,10,975.0
樹林,05F-049.4S,24.662581,121.799908,2.0,11,975.0
樹林,05F-052.8N,24.632728,121.806958,2.0,4,988.0
樹林,05F-052.8N,24.632728,121.806958,2.0,5,988.0
樹林,05F-052.8N,24.632728,121.806958,2.0,6,1053.5
樹林,05F-052.8N,24.632728,121.806958,2.0,7,1053.5
樹林,05F-052.8N,24.632728,121.806958,2.0,8,971.5
樹林,05F-052.8N,24.632728,121.806958,2.0,9,971.5
樹林,05F-052.8N,24.632728,121.806958,2.0,10,979.0
樹林,05F-052.8N,24.632728,121.806958,2.0,11,979.0
樹林,05F-R11.3SN,24.733789,121.782022,1.0,3,1595.5
樹林,05F-R11.3SN,24.733789,121.782022,1.0,4,1595.5
樹林,05F-R11.3SN,24.733789,121.782022,1.0,5,1537.5
樹林,05F-R11.3SN,24.733789,121.782022,1.0,6,1537.5
樹林,05F-R11.3SN,24.733789,121.782022,1.0,7,1702.5
樹林,05F-R11.3SN,24.733789,121.782022,1.0,8,1702.5
樹林,05F-R11.3SN,24.733789,121.782022,1.0,9,1592.5
樹林,05F-R11.3SN,24.733789,121.782022,1.0,10,1592.5
泰山,01F-000.5N,25.11831111,121.7316361,2.0,4,909.5
泰山,01F-000.5N,25.11831111,121.7316361,2.0,5,909.5
泰山,01F-000.5N,25.11831111,121.7316361,2.0,6,1009.5
泰山,01F-000.5N,25.11831111,121.7316361,2.0,7,1009.5
泰山,01F-000.5N,25.11831111,121.7316361,2.0,8,1428.5
泰山,01F-000.5N,25.11831111,121.7316361,2.0,9,1428.5
泰山,01F-000.5N,25.11831111,121.7316361,2.0,10,1011.5
泰山,01F-000.5N,25.11831111,121.7316361,2.0,11,1011.5
泰山,01F-000.5S,25.11878611,121.7317639,2.0,4,906.5
泰山,01F-000.5S,25.11878611,121.7317639,2.0,5,906.5
泰山,01F-000.5S,25.11878611,121.7317639,2.0,6,980.0
泰山,01F-000.5S,25.11878611,121.7317639,2.0,7,980.0
泰山,01F-000.5S,25.11878611,121.7317639,2.0,8,1403.5
泰山,01F-000.5S,25.11878611,121.7317639,2.0,9,1403.5
泰山,01F-000.5S,25.11878611,121.7317639,2.0,10,971.0
泰山,01F-000.5S,25.11878611,121.7317639,2.0,11,971.0
泰山,01F-001.7SN,25.10956667,121.7259056,2.0,4,1638.0
泰山,01F-001.7SN,25.10956667,121.7259056,2.0,5,1638.0
泰山,01F-001.7SN,25.10956667,121.7259056,2.0,6,1517.5
泰山,01F-001.7SN,25.10956667,121.7259056,2.0,7,1517.5
泰山,01F-001.7SN,25.10956667,121.7259056,2.0,8,1723.5
泰山,01F-001.7SN,25.10956667,121.7259056,2.0,9,1723.5
泰山,01F-001.7SN,25.10956667,121.7259056,2.0,10,1467.0
泰山,01F-001.7SN,25.10956667,121.7259056,2.0,11,1467.0
泰山,01F-002.9SN,25.10283611,121.7178556,2.0,4,1593.0
泰山,01F-002.9SN,25.10283611,121.7178556,2.0,5,1593.0
泰山,01F-002.9SN,25.10283611,121.7178556,2.0,6,1634.5
泰山,01F-002.9SN,25.10283611,121.7178556,2.0,7,1634.5
泰山,01F-002.9SN,25.10283611,121.7178556,2.0,8,1629.0
泰山,01F-002.9SN,25.10283611,121.7178556,2.0,9,1629.0
泰山,01F-002.9SN,25.10283611,121.7178556,2.0,10,1495.0
泰山,01F-002.9SN,25.10283611,121.7178556,2.0,11,1495.0
泰山,01F-006.1SN,25.0882722,121.6936444,4.0,4,1788.5
泰山,01F-006.1SN,25.0882722,121.6936444,4.0,5,1788.5
泰山,01F-006.1SN,25.0882722,121.6936444,4.0,6,1902.0
泰山,01F-006.1SN,25.0882722,121.6936444,4.0,7,1902.0
泰山,01F-006.1SN,25.0882722,121.6936444,4.0,8,1810.5
泰山,01F-006.1SN,25.0882722,121.6936444,4.0,9,1810.5
泰山,01F-006.1SN,25.0882722,121.6936444,4.0,10,1799.0
泰山,01F-006.1SN,25.0882722,121.6936444,4.0,11,1799.0
泰山,01F-009.9SN,25.07604444,121.6594222,3.0,4,2477.0
泰山,01F-009.9SN,25.07604444,121.6594222,3.0,5,2477.0
泰山,01F-009.9SN,25.07604444,121.6594222,3.0,6,2663.5
泰山,01F-009.9SN,25.07604444,121.6594222,3.0,7,2663.5
泰山,01F-009.9SN,25.07604444,121.6594222,3.0,8,2376.5
泰山,01F-009.9SN,25.07604444,121.6594222,3.0,9,2376.5
泰山,01F-009.9SN,25.07604444,121.6594222,3.0,10,2368.5
泰山,01F-009.9SN,25.07604444,121.6594222,3.0,11,2368.5
泰山,01F-014.7SN,25.06564444,121.6135194,2.0,4,1609.5
泰山,01F-014.7SN,25.06564444,121.6135194,2.0,5,1609.5
泰山,01F-014.7SN,25.06564444,121.6135194,2.0,6,1652.5
泰山,01F-014.7SN,25.06564444,121.6135194,2.0,7,1652.5
泰山,01F-014.7SN,25.06564444,121.6135194,2.0,8,1530.5
泰山,01F-014.7SN,25.06564444,121.6135194,2.0,9,1530.5
泰山,01F-014.7SN,25.06564444,121.6135194,2.0,10,1537.0
泰山,01F-014.7SN,25.06564444,121.6135194,2.0,11,1537.0
泰山,01F-015.3SN,25.064911,121.607778,3.0,4,2147.5
泰山,01F-015.3SN,25.064911,121.607778,3.0,5,2147.5
泰山,01F-015.3SN,25.064911,121.607778,3.0,6,1674.5
泰山,01F-015.3SN,25.064911,121.607778,3.0,7,1674.5
泰山,01F-015.3SN,25.064911,121.607778,3.0,8,1680.5
泰山,01F-015.3SN,25.064911,121.607778,3.0,9,1680.5
泰山,01F-015.3SN,25.064911,121.607778,3.0,10,1536.5
泰山,01F-015.3SN,25.064911,121.607778,3.0,11,1536.5
泰山,01F-018.2S,25.06898611,121.5802306,2.0,3,1119.5
泰山,01F-018.2S,25.06898611,121.5802306,2.0,4,1119.5
泰山,01F-018.2S,25.06898611,121.5802306,2.0,5,1053.0
泰山,01F-018.2S,25.06898611,121.5802306,2.0,6,1053.0
泰山,01F-018.2S,25.06898611,121.5802306,2.0,7,1176.0
泰山,01F-018.2S,25.06898611,121.5802306,2.0,8,1176.0
泰山,01F-018.2S,25.06898611,121.5802306,2.0,9,1116.0
泰山,01F-018.2S,25.06898611,121.5802306,2.0,10,1116.0
泰山,01F-021.3N,25.073053,121.550358,2.0,5,1143.5
泰山,01F-021.3N,25.073053,121.550358,2.0,6,1143.5
泰山,01F-021.3N,25.073053,121.550358,2.0,7,1214.0
泰山,01F-021.3N,25.073053,121.550358,2.0,8,1214.0
泰山,01F-021.3N,25.073053,121.550358,2.0,9,1203.0
泰山,01F-021.3N,25.073053,121.550358,2.0,10,1203.0
泰山,01F-021.3N,25.073053,121.550358,2.0,11,1043.5
泰山,01F-021.3N,25.073053,121.550358,2.0,12,1043.5
泰山,01F-023.3N,25.07301944,121.5307028,4.0,5,1226.5
泰山,01F-023.3N,25.07301944,121.5307028,4.0,6,1226.5
泰山,01F-023.3N,25.07301944,121.5307028,4.0,7,1336.0
泰山,01F-023.3N,25.07301944,121.5307028,4.0,8,1336.0
泰山,01F-023.3N,25.07301944,121.5307028,4.0,9,1302.5
泰山,01F-023.3N,25.07301944,121.5307028,4.0,10,1302.5
泰山,01F-023.3N,25.07301944,121.5307028,4.0,11,1147.0
泰山,01F-023.3N,25.07301944,121.5307028,4.0,12,1147.0
泰山,01F-024.8S,25.07763056,121.5166028,4.0,3,1317.0
泰山,01F-024.8S,25.07763056,121.5166028,4.0,4,1317.0
泰山,01F-024.8S,25.07763056,121.5166028,4.0,5,1249.0
泰山,01F-024.8S,25.07763056,121.5166028,4.0,6,1249.0
泰山,01F-024.8S,25.07763056,121.5166028,4.0,7,1348.5
泰山,01F-024.8S,25.07763056,121.5166028,4.0,8,1348.5
泰山,01F-024.8S,25.07763056,121.5166028,4.0,9,1328.0
泰山,01F-024.8S,25.07763056,121.5166028,4.0,10,1328.0
泰山,01F-025.6N,25.07806667,121.5091056,4.0,3,1322.5
泰山,01F-025.6N,25.07806667,121.5091056,4.0,4,1322.5
泰山,01F-025.6N,25.07806667,121.5091056,4.0,5,1243.0
泰山,01F-025.6N,25.07806667,121.5091056,4.0,6,1243.0
泰山,01F-025.6N,25.07806667,121.5091056,4.0,7,1325.5
泰山,01F-025.6N,25.07806667,121.5091056,4.0,8,1325.5
泰山,01F-025.6N,25.07806667,121.5091056,4.0,9,1279.0
泰山,01F-025.6N,25.07806667,121.5091056,4.0,10,1279.0
泰山,01F-025.6N,25.07806667,121.5091056,4.0,11,1107.5
泰山,01F-025.6N,25.07806667,121.5091056,4.0,12,1107.5
泰山,01F-026.4S,25.07746389,121.5013861,4.0,4,1199.5
泰山,01F-026.4S,25.07746389,121.5013861,4.0,5,1199.5
泰山,01F-026.4S,25.07746389,121.5013861,4.0,6,1428.0
泰山,01F-026.4S,25.07746389,121.5013861,4.0,7,1428.0
泰山,01F-026.4S,25.07746389,121.5013861,4.0,8,1234.0
泰山,01F-026.4S,25.07746389,121.5013861,4.0,9,1234.0
泰山,01F-026.4S,25.07746389,121.5013861,4.0,10,1271.0
