,Latitude,Longitude,Lane Count,Month,ClimateType,Estimated Monthly Consumption (kWh)
850,24.758442,121.030425,3.0,3,-0.8180012059888401,1789.5
851,24.758442,121.030425,3.0,4,-0.8149149787832868,1789.5
852,24.758442,121.030425,3.0,5,-0.7430589183899969,1857.5
853,24.758442,121.030425,3.0,6,-0.4283736010290373,1857.5
854,24.758442,121.030425,3.0,7,-0.3087789545042579,1897.0
855,24.758442,121.030425,3.0,8,0.0803604921763698,1897.0
856,24.758442,121.030425,3.0,9,-0.3630683844397075,1844.5
857,24.758442,121.030425,3.0,10,-0.4512658909045869,1844.5
858,24.758442,121.030425,3.0,11,-0.3064958351581448,1519.5
859,24.758442,121.030425,3.0,12,-0.6861348458773014,1519.5
860,24.755811,120.997269,4.0,4,-0.8294447667308475,1951.5
861,24.755811,120.997269,4.0,5,-0.7521511787245366,1951.5
862,24.755811,120.997269,4.0,6,-0.4287168971024615,1982.0
863,24.755811,120.997269,4.0,7,-0.3433263019256022,1982.0
864,24.755811,120.997269,4.0,8,0.022135574652595,2008.0
865,24.755811,120.997269,4.0,9,-0.4092664792424518,2008.0
866,24.755811,120.997269,4.0,10,-0.467904802704196,1844.0
867,24.755811,120.997269,4.0,11,-0.3069752065281063,1844.0
868,24.757914,120.972267,3.0,5,-0.7552166796790201,1607.0
869,24.757914,120.972267,3.0,6,-0.4288660387105816,1607.0
870,24.757914,120.972267,3.0,7,-0.3559338586469623,1818.0
871,24.757914,120.972267,3.0,8,0.0013909299400397,1818.0
872,24.757914,120.972267,3.0,9,-0.4262390092245531,1616.0
873,24.757914,120.972267,3.0,10,-0.4729448926170466,1616.0
874,24.757914,120.972267,3.0,11,-0.306597484921775,1554.5
875,24.757914,120.972267,3.0,12,-0.6888250520127488,1554.5
876,24.753094,120.945675,3.0,4,-0.8139732589999563,1652.5
877,24.753094,120.945675,3.0,5,-0.747153096206645,1652.5
878,24.753094,120.945675,3.0,6,-0.4291467446918555,1753.5
879,24.753094,120.945675,3.0,7,-0.3365134360667991,1753.5
880,24.753094,120.945675,3.0,8,0.0400442037940981,1724.5
881,24.753094,120.945675,3.0,9,-0.4014045716498163,1724.5
882,24.753094,120.945675,3.0,10,-0.4516233558688327,1575.0
883,24.753094,120.945675,3.0,11,-0.3000199659863637,1575.0
884,25.011819,121.562375,2.0,4,-0.7274367027566374,1420.0
885,25.011819,121.562375,2.0,5,-0.6950803073579974,1420.0
886,25.011819,121.562375,2.0,6,-0.4995002719481621,1434.5
887,25.011819,121.562375,2.0,7,-0.0235204953208452,1434.5
888,25.011819,121.562375,2.0,8,0.4707788615217718,1430.5
889,25.011819,121.562375,2.0,9,0.1285870920019101,1430.5
890,25.011819,121.562375,2.0,10,-0.1685266175427922,1337.5
891,25.011819,121.562375,2.0,11,-0.4929489304423169,1337.5
892,25.003864,121.586039,2.0,3,-0.8080115609126032,1548.0
893,25.003864,121.586039,2.0,4,-0.7241952487684378,1548.0
894,25.003864,121.586039,2.0,5,-0.7081705924802335,1405.0
895,25.003864,121.586039,2.0,6,-0.5102427233137017,1405.0
896,25.003864,121.586039,2.0,7,-0.1113505917747948,1638.5
897,25.003864,121.586039,2.0,8,0.346219255474637,1638.5
898,25.003864,121.586039,2.0,9,0.0685053887240951,1441.0
899,25.003864,121.586039,2.0,10,-0.136449865280169,1441.0
900,25.137106,121.708908,3.0,4,-0.91694470056971,1076.5
901,25.137106,121.708908,3.0,5,-0.9059913974261532,1076.5
902,25.137106,121.708908,3.0,6,-0.700136452339316,1126.5
903,25.137106,121.708908,3.0,7,0.1168591187790412,1126.5
904,25.137106,121.708908,3.0,8,0.3624028015708034,1068.5
905,25.137106,121.708908,3.0,9,-0.2697336310757969,1068.5
906,25.137106,121.708908,3.0,10,-0.2988633638169131,1039.0
907,25.137106,121.708908,3.0,11,-0.3079854595727868,1039.0
908,25.129514,121.698631,3.0,4,-0.8890287371181417,1033.5
909,25.129514,121.698631,3.0,5,-0.8747283702334502,1033.5
910,25.129514,121.698631,3.0,6,-0.6714898788098033,1149.0
911,25.129514,121.698631,3.0,7,0.0886249370225422,1149.0
912,25.129514,121.698631,3.0,8,0.3711164627948919,1100.5
913,25.129514,121.698631,3.0,9,-0.2167041044492892,1100.5
914,25.129514,121.698631,3.0,10,-0.2858678013679723,1044.0
915,25.129514,121.698631,3.0,11,-0.3434149289869637,1044.0
916,25.103747,121.681789,3.0,4,-0.8374856907967575,1072.5
917,25.103747,121.681789,3.0,5,-0.8185623338577032,1072.5
918,25.103747,121.681789,3.0,6,-0.6193102952515921,1191.5
919,25.103747,121.681789,3.0,7,0.0334244709291406,1191.5
920,25.103747,121.681789,3.0,8,0.3804242283590113,1150.0
921,25.103747,121.681789,3.0,9,-0.1213913559486142,1150.0
922,25.103747,121.681789,3.0,10,-0.2558127077949255,1179.5
923,25.103747,121.681789,3.0,11,-0.4158940472059419,1179.5
924,25.089994,121.653556,3.0,4,-0.7951616558031728,755.0
925,25.089994,121.653556,3.0,5,-0.7732584644244141,755.0
926,25.089994,121.653556,3.0,6,-0.5766511873737598,1685.5
927,25.089994,121.653556,3.0,7,-0.01151212733664,1685.5
928,25.089994,121.653556,3.0,8,0.3866889844228408,1034.5
929,25.089994,121.653556,3.0,9,-0.0434611570168156,1034.5
930,25.089994,121.653556,3.0,10,-0.2274780935205016,1052.0
931,25.089994,121.653556,3.0,11,-0.4769290859048942,1052.0
932,25.065611,121.643467,3.0,5,-0.7496584540400736,1627.5
933,25.065611,121.643467,3.0,6,-0.552870201806392,1627.5
934,25.065611,121.643467,3.0,7,-0.0526737188643561,1725.5
935,25.065611,121.643467,3.0,8,0.3665404868450719,1725.5
936,25.065611,121.643467,3.0,9,-0.0059937647449107,1669.0
937,25.065611,121.643467,3.0,10,-0.1957326989501911,1669.0
938,25.065611,121.643467,3.0,11,-0.5399257580350562,1486.0
939,25.065611,121.643467,3.0,12,-0.5428194345908578,1486.0
940,25.052742,121.631281,4.0,4,-0.751554914577674,1189.0
941,25.052742,121.631281,4.0,5,-0.7350976183384033,1189.0
942,25.052742,121.631281,4.0,6,-0.5377068551719373,1223.0
943,25.052742,121.631281,4.0,7,-0.083551476553126,1223.0
944,25.052742,121.631281,4.0,8,0.3468965779485545,1174.5
945,25.052742,121.631281,4.0,9,0.0159843221956103,1174.5
946,25.052742,121.631281,4.0,10,-0.1710870107281609,1136.5
947,25.052742,121.631281,4.0,11,-0.5886468558139585,1136.5
948,25.050319,121.628156,4.0,4,-0.7480339853973822,1088.5
949,25.050319,121.628156,4.0,5,-0.73226462619553,1088.5
950,25.050319,121.628156,4.0,6,-0.5347011386254705,1127.5
951,25.050319,121.628156,4.0,7,-0.0899936573167897,1127.5
952,25.050319,121.628156,4.0,8,0.342480607684493,1079.0
953,25.050319,121.628156,4.0,9,0.0202086072388327,1079.0
954,25.050319,121.628156,4.0,10,-0.1657713935432677,1055.5
955,25.050319,121.628156,4.0,11,-0.5989611328786353,1055.5
956,25.042389,121.624789,5.0,4,-0.7396417601791845,1184.0
957,25.042389,121.624789,5.0,5,-0.7271072727932114,1184.0
958,25.042389,121.624789,5.0,6,-0.5287187215146606,1231.5
959,25.042389,121.624789,5.0,7,-0.1121685124629884,1231.5
960,25.042389,121.624789,5.0,8,0.3212390212356306,1230.5
961,25.042389,121.624789,5.0,9,0.0249228188928736,1230.5
962,25.042389,121.624789,5.0,10,-0.1492784951314573,1109.0
963,25.042389,121.624789,5.0,11,-0.6349628979483317,1109.0
964,25.036533,121.621386,4.0,4,-0.73286943047947,1261.5
965,25.036533,121.621386,4.0,5,-0.7232579386022108,1261.5
966,25.036533,121.621386,4.0,6,-0.5241150765111273,1318.5
967,25.036533,121.621386,4.0,7,-0.1312568959469555,1318.5
968,25.036533,121.621386,4.0,8,0.3021649215779345,1294.5
969,25.036533,121.621386,4.0,9,0.0277095194682485,1294.5
970,25.036533,121.621386,4.0,10,-0.1352643106877481,1178.5
971,25.036533,121.621386,4.0,11,-0.666105757401437,1178.5
972,24.96255,121.530572,3.0,4,-0.7139263467533751,1732.5
973,24.96255,121.530572,3.0,5,-0.6601479101852527,1732.5
974,24.96255,121.530572,3.0,5,-0.6601479101852527,2268.0
975,24.96255,121.530572,3.0,5,-0.6601479101852527,2010.0
976,24.96255,121.530572,3.0,6,-0.44926429602274,1839.0
977,24.96255,121.530572,3.0,6,-0.44926429602274,2268.0
978,24.96255,121.530572,3.0,6,-0.44926429602274,2010.0
979,24.96255,121.530572,3.0,7,0.0091060103674439,1839.0
980,24.96255,121.530572,3.0,7,0.0091060103674439,2399.5
981,24.96255,121.530572,3.0,7,0.0091060103674439,2160.5
982,24.96255,121.530572,3.0,8,0.56374460848959,1763.5
983,24.96255,121.530572,3.0,8,0.56374460848959,2399.5
984,24.96255,121.530572,3.0,8,0.56374460848959,2160.5
985,24.96255,121.530572,3.0,9,0.2121481540102972,1763.5
986,24.96255,121.530572,3.0,9,0.2121481540102972,2310.5
987,24.96255,121.530572,3.0,9,0.2121481540102972,2090.0
988,24.96255,121.530572,3.0,10,-0.1884152992395805,1739.5
989,24.96255,121.530572,3.0,10,-0.1884152992395805,2310.5
990,24.96255,121.530572,3.0,10,-0.1884152992395805,2090.0
991,24.96255,121.530572,3.0,11,-0.441258836782982,1739.5
992,24.96255,121.530572,3.0,11,-0.441258836782982,2028.0
993,24.96255,121.530572,3.0,11,-0.441258836782982,1902.0
994,24.96255,121.530572,3.0,12,-0.5599181153686442,2028.0
995,24.96255,121.530572,3.0,12,-0.5599181153686442,1902.0
996,24.978881,121.502381,3.0,4,-0.7173361075182054,1129.0
997,24.978881,121.502381,3.0,5,-0.6552001304275773,1129.0
998,24.978881,121.502381,3.0,6,-0.4470995626703428,1156.5
999,24.978881,121.502381,3.0,7,0.0380939431953525,1156.5
1000,24.978881,121.502381,3.0,8,0.6059242152338247,1139.0
1001,24.978881,121.502381,3.0,9,0.2381087189375865,1139.0
1002,24.978881,121.502381,3.0,10,-0.1970748312783526,1044.0
1003,24.978881,121.502381,3.0,11,-0.383925263199946,1044.0
1004,24.978586,121.501744,3.0,4,-0.7176272683975865,1131.5
1005,24.978586,121.501744,3.0,5,-0.6553090381445825,1131.5
1006,24.978586,121.501744,3.0,6,-0.4472630689716731,1143.0
1007,24.978586,121.501744,3.0,7,0.0377809274351625,1143.0
1008,24.978586,121.501744,3.0,8,0.605556502672746,1129.0
1009,24.978586,121.501744,3.0,9,0.2377270148282951,1129.0
1010,24.978586,121.501744,3.0,10,-0.1976282385111543,1040.5
1011,24.978586,121.501744,3.0,11,-0.3837494483624346,1040.5
1012,24.975247,121.454925,4.0,3,-0.806102791653051,1969.5
1013,24.975247,121.454925,4.0,3,-0.806102791653051,2777.0
1014,24.975247,121.454925,4.0,4,-0.7376057199214496,1969.5
1015,24.975247,121.454925,4.0,4,-0.7376057199214496,2777.0
1016,24.975247,121.454925,4.0,5,-0.6619736117312954,1870.0
1017,24.975247,121.454925,4.0,5,-0.6619736117312954,2414.0
1018,24.975247,121.454925,4.0,6,-0.4593510374186271,1870.0
1019,24.975247,121.454925,4.0,6,-0.4593510374186271,2414.0
1020,24.975247,121.454925,4.0,7,0.01470229776167,2056.0
1021,24.975247,121.454925,4.0,7,0.01470229776167,2702.5
1022,24.975247,121.454925,4.0,8,0.5776715579247468,2056.0
1023,24.975247,121.454925,4.0,8,0.5776715579247468,2702.5
1024,24.975247,121.454925,4.0,9,0.2204248877080802,1992.5
1025,24.975247,121.454925,4.0,9,0.2204248877080802,2165.5
1026,24.975247,121.454925,4.0,10,-0.2231483042298815,1992.5
1027,24.975247,121.454925,4.0,10,-0.2231483042298815,2165.5
1028,24.943825,121.365275,4.0,3,-0.8140255366300906,1926.5
1029,24.943825,121.365275,4.0,4,-0.7365472628320603,1926.5
1030,24.943825,121.365275,4.0,5,-0.6584851587596879,1861.0
1031,24.943825,121.365275,4.0,6,-0.4049573614509194,1861.0
1032,24.943825,121.365275,4.0,7,0.0816927007748138,1977.0
1033,24.943825,121.365275,4.0,8,0.6679653343050055,1977.0
1034,24.943825,121.365275,4.0,9,0.22634125686549,1825.5
1035,24.943825,121.365275,4.0,10,-0.2572757674143364,1825.5
1036,24.936025,121.3419,4.0,4,-0.7352253395976769,2025.5
1037,24.936025,121.3419,4.0,5,-0.65594895713619,2025.5
1038,24.936025,121.3419,4.0,6,-0.388268171137368,2077.5
1039,24.936025,121.3419,4.0,7,0.1031080871234326,2077.5
1040,24.936025,121.3419,4.0,8,0.6962175173395204,1962.0
1041,24.936025,121.3419,4.0,9,0.2399473386127403,1962.0
1042,24.936025,121.3419,4.0,10,-0.2530033895945203,2069.0
1043,24.936025,121.3419,4.0,11,-0.3592842137546637,2069.0
1044,24.930225,121.312458,4.0,4,-0.7343328873470655,1885.0
1045,24.930225,121.312458,4.0,5,-0.6544398984745136,1885.0
1046,24.930225,121.312458,4.0,6,-0.3779951433752411,1982.0
1047,24.930225,121.312458,4.0,7,0.116121936897226,1982.0
1048,24.930225,121.312458,4.0,8,0.7133651164109712,1983.0
1049,24.930225,121.312458,4.0,9,0.2478535890407577,1983.0
1050,24.930225,121.312458,4.0,10,-0.2506363789241449,1884.0
1051,24.930225,121.312458,4.0,11,-0.3556549987430423,1884.0
1052,24.878792,121.250839,3.0,3,-0.8168386467733139,1795.5
1053,24.878792,121.250839,3.0,4,-0.7665756410084416,1795.5
1054,24.878792,121.250839,3.0,5,-0.6742504593726463,1782.0
1055,24.878792,121.250839,3.0,6,-0.3964290148079417,1782.0
1056,24.878792,121.250839,3.0,7,0.0408357738938025,908.5
1057,24.878792,121.250839,3.0,8,0.5967382295636459,908.5
1058,24.878792,121.250839,3.0,9,0.1195085008295755,20.0
1059,24.878792,121.250839,3.0,10,-0.3347407585030197,20.0
1060,25.035183,121.623019,3.0,4,-0.7319475507740906,1032.0
1061,25.035183,121.623019,3.0,5,-0.7233270925618733,1032.0
1062,25.035183,121.623019,3.0,6,-0.5239476132474092,1147.5
1063,25.035183,121.623019,3.0,7,-0.1365355449524804,1147.5
1064,25.035183,121.623019,3.0,8,0.295439943420896,1020.0
1065,25.035183,121.623019,3.0,9,0.0259774108305032,1020.0
1066,25.035183,121.623019,3.0,10,-0.1320564279562104,1009.5
1067,25.035183,121.623019,3.0,11,-0.6747578802941908,1009.5
1068,25.035036,121.624719,3.0,4,-0.7323609274338234,975.5
1069,25.035036,121.624719,3.0,5,-0.7239268931882715,975.5
1070,25.035036,121.624719,3.0,6,-0.5245115149176282,1047.0
1071,25.035036,121.624719,3.0,7,-0.1370316290579253,1047.0
1072,25.035036,121.624719,3.0,8,0.2940495214530267,1036.0
1073,25.035036,121.624719,3.0,9,0.0245073941638937,1036.0
1074,25.035036,121.624719,3.0,10,-0.1321051315823125,962.0
1075,25.035036,121.624719,3.0,11,-0.6755839096613838,962.0
1076,24.996503,121.652086,3.0,4,-0.7332020007268687,1576.5
1077,24.996503,121.652086,3.0,5,-0.7269983801364429,1576.5
1078,24.996503,121.652086,3.0,6,-0.5273736341275077,1621.5
1079,24.996503,121.652086,3.0,7,-0.1499847684365513,1621.5
1080,24.996503,121.652086,3.0,8,0.2743340437155385,1607.0
1081,24.996503,121.652086,3.0,9,0.0134591848580987,1607.0
1082,24.996503,121.652086,3.0,10,-0.1283035425988384,1460.0
1083,24.996503,121.652086,3.0,11,-0.6948658058639835,1460.0
1084,24.842714,121.789183,2.0,3,-0.8711725870380469,1581.5
1085,24.842714,121.789183,2.0,4,-0.846849192922218,1581.5
1086,24.842714,121.789183,2.0,5,-0.8687037676353853,1512.5
1087,24.842714,121.789183,2.0,6,-0.7867794289603464,1512.5
1088,24.842714,121.789183,2.0,7,-0.1515242752249129,1691.5
1089,24.842714,121.789183,2.0,8,-0.0325469296882083,1691.5
1090,24.842714,121.789183,2.0,9,-0.4601011519425673,1532.5
1091,24.842714,121.789183,2.0,10,-0.2913620713769738,1532.5
1092,24.823656,121.786347,2.0,4,-0.8508545007120376,1590.5
1093,24.823656,121.786347,2.0,5,-0.8759937561911226,1590.5
1094,24.823656,121.786347,2.0,6,-0.8067322976704057,1709.0
1095,24.823656,121.786347,2.0,7,-0.1621502583237558,1709.0
1096,24.823656,121.786347,2.0,8,-0.07246015176558,1727.5
1097,24.823656,121.786347,2.0,9,-0.4980152737425681,1727.5
1098,24.823656,121.786347,2.0,10,-0.3061002891116552,1603.0
1099,24.823656,121.786347,2.0,11,-0.406625306848375,1603.0
1100,24.711028,121.789478,2.0,4,-0.8746502291459906,981.0
1101,24.711028,121.789478,2.0,5,-0.8989339833588873,981.0
1102,24.711028,121.789478,2.0,6,-0.8502553831592292,1119.0
1103,24.711028,121.789478,2.0,7,-0.2108939402888897,1119.0
1104,24.711028,121.789478,2.0,8,-0.1399483004399317,1058.0
1105,24.711028,121.789478,2.0,9,-0.598116380546584,1058.0
1106,24.711028,121.789478,2.0,10,-0.3456491538997145,1006.0
1107,24.711028,121.789478,2.0,11,-0.3924140935853519,1006.0
1108,24.710683,121.789461,2.0,4,-0.8747669999885508,909.5
1109,24.710683,121.789461,2.0,5,-0.8989865038386141,909.5
1110,24.710683,121.789461,2.0,6,-0.8502553674050222,1058.0
1111,24.710683,121.789461,2.0,7,-0.2111107241525875,1058.0
1112,24.710683,121.789461,2.0,8,-0.1398004598818409,959.0
1113,24.710683,121.789461,2.0,9,-0.5982573673203483,959.0
1114,24.710683,121.789461,2.0,10,-0.3457077980330779,925.5
1115,24.710683,121.789461,2.0,11,-0.3924560411190917,925.5
1116,24.662581,121.799908,2.0,4,-0.9007270135909294,1032.0
1117,24.662581,121.799908,2.0,5,-0.9156955300404392,1032.0
1118,24.662581,121.799908,2.0,6,-0.8669507995962923,1087.5
1119,24.662581,121.799908,2.0,7,-0.2611551097714092,1087.5
1120,24.662581,121.799908,2.0,8,-0.1459087861512478,1048.0
1121,24.662581,121.799908,2.0,9,-0.6572773294746249,1048.0
1122,24.662581,121.799908,2.0,10,-0.3689228097042575,975.0
1123,24.662581,121.799908,2.0,11,-0.3952098584651695,975.0
1124,24.632728,121.806958,2.0,4,-0.9237352990554076,988.0
1125,24.632728,121.806958,2.0,5,-0.9339242980710696,988.0
1126,24.632728,121.806958,2.0,6,-0.8933606917723581,1053.5
1127,24.632728,121.806958,2.0,7,-0.3076591841778973,1053.5
1128,24.632728,121.806958,2.0,8,-0.1786781147233931,971.5
1129,24.632728,121.806958,2.0,9,-0.7291285067530414,971.5
1130,24.632728,121.806958,2.0,10,-0.396616658574408,979.0
1131,24.632728,121.806958,2.0,11,-0.3934694661051428,979.0
1132,24.733789,121.782022,1.0,3,-0.8805444583387774,1595.5
1133,24.733789,121.782022,1.0,4,-0.8667630400140443,1595.5
1134,24.733789,121.782022,1.0,5,-0.8970272661463228,1537.5
1135,24.733789,121.782022,1.0,6,-0.8560739670642297,1537.5
1136,24.733789,121.782022,1.0,7,-0.197431563458261,1702.5
1137,24.733789,121.782022,1.0,8,-0.1633973701016634,1702.5
1138,24.733789,121.782022,1.0,9,-0.5983712288062873,1592.5
1139,24.733789,121.782022,1.0,10,-0.3453340912520766,1592.5
1140,25.11831111,121.7316361,2.0,4,-0.9366525529468444,909.5
1141,25.11831111,121.7316361,2.0,5,-0.9285940728262452,909.5
1142,25.11831111,121.7316361,2.0,6,-0.720612448816846,1009.5
1143,25.11831111,121.7316361,2.0,7,0.13554428457924,1009.5
1144,25.11831111,121.7316361,2.0,8,0.3536986955413229,1428.5
1145,25.11831111,121.7316361,2.0,9,-0.3080917569424651,1428.5
1146,25.11831111,121.7316361,2.0,10,-0.3058849117604996,1011.5
1147,25.11831111,121.7316361,2.0,11,-0.2855886469237313,1011.5
1148,25.11878611,121.7317639,2.0,4,-0.9381491979459836,906.5
1149,25.11878611,121.7317639,2.0,5,-0.9302710830367458,906.5
1150,25.11878611,121.7317639,2.0,6,-0.7221459565448304,980.0
1151,25.11878611,121.7317639,2.0,7,0.1370874515799113,980.0
1152,25.11878611,121.7317639,2.0,8,0.3532619383464893,1403.5
1153,25.11878611,121.7317639,2.0,9,-0.3109215696750621,1403.5
1154,25.11878611,121.7317639,2.0,10,-0.306573027922454,971.0
1155,25.11878611,121.7317639,2.0,11,-0.2836594875739535,971.0
1156,25.10956667,121.7259056,2.0,4,-0.9090017527468404,1638.0
1157,25.10956667,121.7259056,2.0,5,-0.8977473952257542,1638.0
1158,25.10956667,121.7259056,2.0,6,-0.692339610187079,1517.5
1159,25.10956667,121.7259056,2.0,7,0.1068146066461051,1517.5
1160,25.10956667,121.7259056,2.0,8,0.3612302532311728,1723.5
1161,25.10956667,121.7259056,2.0,9,-0.2560213889857108,1723.5
1162,25.10956667,121.7259056,2.0,10,-0.2926454072157523,1467.0
1163,25.10956667,121.7259056,2.0,11,-0.3217967720761368,1467.0
1164,25.10283611,121.7178556,2.0,4,-0.8860981334044237,1593.0
1165,25.10283611,121.7178556,2.0,5,-0.8724132530594432,1593.0
1166,25.10283611,121.7178556,2.0,6,-0.6690151925938811,1634.5
1167,25.10283611,121.7178556,2.0,7,0.0826716002179443,1634.5
1168,25.10283611,121.7178556,2.0,8,0.3666197816538786,1629.0
1169,25.10283611,121.7178556,2.0,9,-0.2132313862073747,1629.0
1170,25.10283611,121.7178556,2.0,10,-0.2808552783653584,1495.0
1171,25.10283611,121.7178556,2.0,11,-0.352686999376274,1495.0
1172,25.0882722,121.6936444,4.0,4,-0.8354851171186851,1788.5
1173,25.0882722,121.6936444,4.0,5,-0.817446014781956,1788.5
1174,25.0882722,121.6936444,4.0,6,-0.6179325669452523,1902.0
1175,25.0882722,121.6936444,4.0,7,0.0275600135699592,1902.0
1176,25.0882722,121.6936444,4.0,8,0.3744051791751981,1810.5
1177,25.0882722,121.6936444,4.0,9,-0.1203738883954762,1810.5
1178,25.0882722,121.6936444,4.0,10,-0.2510277168531087,1799.0
1179,25.0882722,121.6936444,4.0,11,-0.4253216466166911,1799.0
1180,25.07604444,121.6594222,3.0,4,-0.7894026496020197,2477.0
1181,25.07604444,121.6594222,3.0,5,-0.7692580941613231,2477.0
1182,25.07604444,121.6594222,3.0,6,-0.5722062144470854,2663.5
1183,25.07604444,121.6594222,3.0,7,-0.0251979795157224,2663.5
1184,25.07604444,121.6594222,3.0,8,0.3746499170241308,2376.5
1185,25.07604444,121.6594222,3.0,9,-0.0386210193136338,2376.5
1186,25.07604444,121.6594222,3.0,10,-0.2168386413028949,2368.5
1187,25.07604444,121.6594222,3.0,11,-0.4987548834845743,2368.5
1188,25.06564444,121.6135194,2.0,4,-0.7535033069448819,1609.5
1189,25.06564444,121.6135194,2.0,5,-0.7306898520599193,1609.5
1190,25.06564444,121.6135194,2.0,6,-0.5349352541931635,1652.5
1191,25.06564444,121.6135194,2.0,7,-0.0538768910842065,1652.5
1192,25.06564444,121.6135194,2.0,8,0.3901878506177129,1530.5
1193,25.06564444,121.6135194,2.0,9,0.0336704734834146,1530.5
1194,25.06564444,121.6135194,2.0,10,-0.1888224742660859,1537.0
1195,25.06564444,121.6135194,2.0,11,-0.5396229597303144,1537.0
1196,25.064911,121.607778,3.0,4,-0.7510091657038941,2147.5
1197,25.064911,121.607778,3.0,5,-0.727159732951604,2147.5
1198,25.064911,121.607778,3.0,6,-0.5316160103619445,1674.5
1199,25.064911,121.607778,3.0,7,-0.0513257280289426,1674.5
1200,25.064911,121.607778,3.0,8,0.3979366629848012,1680.5
1201,25.064911,121.607778,3.0,9,0.0421259722918227,1680.5
1202,25.064911,121.607778,3.0,10,-0.1884880292256325,1536.5
1203,25.064911,121.607778,3.0,11,-0.5353603947352711,1536.5
1204,25.06898611,121.5802306,2.0,3,-0.8114907731208489,1119.5
1205,25.06898611,121.5802306,2.0,4,-0.7443794590900913,1119.5
1206,25.06898611,121.5802306,2.0,5,-0.712009080561223,1053.0
1207,25.06898611,121.5802306,2.0,6,-0.5180638438734811,1053.0
1208,25.06898611,121.5802306,2.0,7,-0.0149470537952727,1176.0
1209,25.06898611,121.5802306,2.0,8,0.4626601791007991,1176.0
1210,25.06898611,121.5802306,2.0,9,0.0864798491996104,1116.0
1211,25.06898611,121.5802306,2.0,10,-0.2002777035608659,1116.0
1212,25.073053,121.550358,2.0,5,-0.6927679236051104,1143.5
1213,25.073053,121.550358,2.0,6,-0.4996493492289923,1143.5
1214,25.073053,121.550358,2.0,7,0.0330448997684924,1214.0
1215,25.073053,121.550358,2.0,8,0.5455124312762337,1214.0
1216,25.073053,121.550358,2.0,9,0.1454925262682784,1203.0
1217,25.073053,121.550358,2.0,10,-0.2081907722727669,1203.0
1218,25.073053,121.550358,2.0,11,-0.4057326572824609,1043.5
1219,25.073053,121.550358,2.0,12,-0.5412935564228338,1043.5
1220,25.07301944,121.5307028,4.0,5,-0.678775263739058,1226.5
1221,25.07301944,121.5307028,4.0,6,-0.4852463519827128,1226.5
1222,25.07301944,121.5307028,4.0,7,0.0653081152950976,1336.0
1223,25.07301944,121.5307028,4.0,8,0.6013032993861844,1336.0
1224,25.07301944,121.5307028,4.0,9,0.1893244480314033,1302.5
1225,25.07301944,121.5307028,4.0,10,-0.2063616026007384,1302.5
1226,25.07301944,121.5307028,4.0,11,-0.3612246261912453,1147.0
1227,25.07301944,121.5307028,4.0,12,-0.5354954395974345,1147.0
1228,25.07763056,121.5166028,4.0,3,-0.774350385766732,1317.0
1229,25.07763056,121.5166028,4.0,4,-0.7052728617996343,1317.0
1230,25.07763056,121.5166028,4.0,5,-0.6473672276290607,1249.0
1231,25.07763056,121.5166028,4.0,6,-0.4402949503849469,1249.0
1232,25.07763056,121.5166028,4.0,7,0.0797728121188183,1348.5
1233,25.07763056,121.5166028,4.0,8,0.6637256030308009,1348.5
1234,25.07763056,121.5166028,4.0,9,0.2568140333303009,1328.0
1235,25.07763056,121.5166028,4.0,10,-0.2088032410985033,1328.0
1236,25.07806667,121.5091056,4.0,3,-0.7751886164318125,1322.5
1237,25.07806667,121.5091056,4.0,4,-0.7071362823865862,1322.5
1238,25.07806667,121.5091056,4.0,5,-0.648030975542956,1243.0
1239,25.07806667,121.5091056,4.0,6,-0.4421096279611794,1243.0
1240,25.07806667,121.5091056,4.0,7,0.0798003160322314,1325.5
1241,25.07806667,121.5091056,4.0,8,0.6646294198066314,1325.5
1242,25.07806667,121.5091056,4.0,9,0.2519951706252466,1279.0
1243,25.07806667,121.5091056,4.0,10,-0.2186667914375065,1279.0
1244,25.07806667,121.5091056,4.0,11,-0.3492298266587512,1107.5
1245,25.07806667,121.5091056,4.0,12,-0.5564221851024657,1107.5
1246,25.07746389,121.5013861,4.0,4,-0.7097023835862601,1199.5
1247,25.07746389,121.5013861,4.0,5,-0.6493526721517072,1199.5
1248,25.07746389,121.5013861,4.0,6,-0.4449258024645413,1428.0
1249,25.07746389,121.5013861,4.0,7,0.0772290689606983,1428.0
1250,25.07746389,121.5013861,4.0,8,0.6621169876609397,1234.0
1251,25.07746389,121.5013861,4.0,9,0.2438122245311535,1234.0
1252,25.07746389,121.5013861,4.0,10,-0.2309674234672561,1271.0
1253,25.07746389,121.5013861,4.0,11,-0.348406927631026,1271.0
1254,25.07479722,121.4729611,4.0,5,-0.6644970144516051,2044.0
1255,25.07479722,121.4729611,4.0,6,-0.4709664451540946,2044.0
1256,25.07479722,121.4729611,4.0,7,0.0308389801126813,2169.5
1257,25.07479722,121.4729611,4.0,8,0.6051563247546952,2169.5
1258,25.07479722,121.4729611,4.0,9,0.1574811308733234,1993.0
1259,25.07479722,121.4729611,4.0,10,-0.3239108041575118,1993.0
1260,25.07479722,121.4729611,4.0,11,-0.382979413034175,1940.5
1261,25.07479722,121.4729611,4.0,12,-0.6228265310743498,1940.5
1262,25.068239,121.428764,5.0,4,-0.7825015327840631,1412.5
1263,25.068239,121.428764,5.0,5,-0.7121538722154755,1412.5
