toll_booth,gantry,month,ac_a_current,ac_b_current,rs485_temperature,mains_power_220_current,mains_power_l1_voltage,mains_power_l2_voltage,smr_dc_current,smr_dc_voltage
新市,01F-328.6N,2024-11,0.9644444444444444,0.7859722222222222,22.165555555555557,12.218333333333334,117.55777777777777,117.575,66.28791666666667,26.746805555555557
新市,01F-328.6N,2024-12,0.8111559139784947,0.6721774193548387,21.579435483870967,10.573655913978495,116.15604838709677,116.27056451612903,66.3247311827957,26.75255376344086
新市,01F-328.6N,2025-01,0.7977150537634409,0.6341397849462366,21.37029569892473,10.486155913978495,115.82352150537635,115.99717741935486,66.51706989247312,26.75255376344086
新市,01F-328.6N,2025-02,0.7732142857142857,0.6504464285714285,21.383184523809522,10.494047619047619,116.23214285714286,116.35252976190476,66.57380952380952,26.750892857142855
新市,01F-328.6N,2025-03,0.9255376344086023,0.7399193548387096,21.9627688172043,10.72701612903226,116.3016129032258,116.31411290322579,66.46908602150538,26.745967741935484
新市,01F-328.6N,2025-04,0.9868055555555556,0.8843055555555556,22.40361111111111,11.028333333333334,116.00305555555556,116.02208333333333,66.67444444444445,26.751250000000002
新市,01F-328.6N,2025-05,0.9802083333333332,1.1177083333333333,22.765625,11.272916666666667,115.72083333333333,115.72916666666667,66.2,26.751041666666666
新市,03F-270.9S,2024-06,0.8102777777777778,0.7336111111111111,22.546527777777776,9.495000000000001,117.53916666666667,117.52902777777778,57.16972222222223,26.746944444444445
新市,03F-270.9S,2024-07,0.8858870967741936,0.7110215053763441,22.631182795698923,20.153091397849465,127.03924731182796,127.02298387096775,56.96061827956989,26.742607526881716
新市,03F-270.9S,2024-08,0.8231182795698925,0.7276881720430107,22.494489247311826,9.469489247311829,117.38266129032259,117.38494623655914,57.10282258064516,26.75174731182796
新市,03F-270.9S,2024-09,0.8734722222222223,0.6633333333333334,22.514305555555556,9.467916666666666,117.32430555555555,117.32069444444444,57.09986111111111,26.747916666666665
新市,03F-270.9S,2024-10,0.7615591397849463,0.6776881720430107,22.31948924731183,9.351747311827957,117.29650537634409,117.29287634408601,56.95255376344086,26.75
新市,03F-270.9S,2024-11,0.7229166666666667,0.6061111111111112,22.168888888888887,9.24,117.44791666666667,117.44375,56.88291666666667,26.750555555555554
新市,03F-270.9S,2024-12,0.6641129032258065,0.568010752688172,21.99771505376344,10.477688172043012,118.58817204301074,118.55913978494624,57.01854838709678,26.7502688172043
新市,03F-270.9S,2025-01,0.6544354838709678,0.4978494623655914,21.932526881720428,9.112634408602151,117.43924731182796,117.44018817204302,57.470026881720436,26.753091397849463
新市,03F-270.9S,2025-02,0.6434523809523809,0.5464285714285715,21.962946428571428,9.182886904761904,117.36086309523809,117.3610119047619,57.61264880952381,26.751041666666662
新市,03F-270.9S,2025-03,0.6704301075268818,0.5494623655913979,22.09193548387097,9.255376344086022,117.39825268817204,117.38951612903226,57.84112903225807,26.755510752688174
新市,03F-270.9S,2025-04,0.7719444444444445,0.6351388888888889,22.259583333333335,9.421944444444446,117.36805555555556,117.35791666666667,57.85777777777778,26.750555555555554
新市,03F-270.9S,2025-05,0.7114583333333334,0.796875,22.379166666666666,9.545833333333334,117.42708333333334,117.40208333333334,57.989583333333336,26.757291666666667
新市,03F-274.7N,2024-06,0.20305555555555557,2.2333333333333334,23.17722222222222,10.626666666666667,116.85486111111112,116.90583333333333,58.56041666666667,26.752499999999998
新市,03F-274.7N,2024-07,0.2,2.1791666666666667,23.17997311827957,10.556451612903226,116.92540322580645,116.96948924731183,58.25766129032258,26.751478494623658
新市,03F-274.7N,2024-08,0.20201612903225807,2.170564516129032,23.070698924731182,10.50981182795699,116.97862903225807,117.01680107526882,58.23158602150537,26.749059139784944
新市,03F-274.7N,2024-09,0.2,2.11,22.95583333333333,10.498055555555556,116.98069444444445,117.01944444444445,58.63888888888889,26.750972222222224
新市,03F-274.7N,2024-10,0.20188172043010755,1.9387096774193548,22.745026881720428,10.34247311827957,117.01868279569894,117.05537634408603,58.89932795698925,26.746236559139785
新市,03F-274.7N,2024-11,0.19749999999999998,1.7048611111111112,22.34916666666667,14.216527777777777,120.98305555555557,121.0075,59.10791666666667,26.74513888888889
新市,03F-274.7N,2024-12,0.19838709677419353,1.6608870967741935,21.22983870967742,9.74717741935484,117.48024193548387,117.52728494623656,59.33360215053764,26.7494623655914
新市,03F-274.7N,2025-01,0.19811827956989247,1.566935483870968,20.790994623655912,9.644220430107527,117.55349462365591,117.61680107526882,59.538037634408596,26.74758064516129
新市,03F-274.7N,2025-02,0.8992559523809524,1.1913690476190477,23.291517857142853,10.008035714285715,117.57723214285714,117.61979166666666,59.72901785714286,26.748809523809523
新市,03F-274.7N,2025-03,1.3474462365591398,1.0278225806451613,24.25551075268817,10.2375,117.42782258064516,117.46411290322581,59.50188172043011,26.753225806451614
新市,03F-274.7N,2025-04,1.4302777777777778,1.036527777777778,24.443194444444444,10.41388888888889,117.30194444444444,117.33180555555555,59.37,26.751666666666665
新市,03F-274.7N,2025-05,1.4395833333333334,1.0697916666666667,24.744791666666668,10.5875,117.03854166666666,117.03854166666667,59.208333333333336,26.742708333333333
新市,03F-277.7N,2024-06,1.1084722222222223,0.9008333333333333,21.84638888888889,10.350694444444445,115.15638888888888,115.37083333333334,58.93236111111111,26.75111111111111
新市,03F-277.7N,2024-07,1.1432795698924731,0.841532258064516,21.87284946236559,10.321639784946237,115.17244623655914,115.36182795698925,59.02459677419355,26.753629032258065
新市,03F-277.7N,2024-08,1.0099462365591398,0.8809139784946237,21.771505376344084,11.493817204301076,116.38373655913979,116.5396505376344,58.656048387096774,26.751612903225805
新市,03F-277.7N,2024-09,1.0863888888888888,0.7820833333333334,21.60152777777778,10.194583333333332,115.04597222222222,115.36111111111111,58.82694444444444,26.753055555555555
