Station,gantry,Latitude,Longitude,Lane Count,Month,Estimated Monthly Consumption (kWh),ClimateType
新市,03F-339.2N,23.132064,120.333711,3.0,9,1629.5,-0.16826218196164516
新市,03F-339.2N,23.132064,120.333711,3.0,10,1661.0,0.41774277972530616
新市,03F-339.2N,23.132064,120.333711,3.0,11,1661.0,0.34991536976307613
楊梅,01F-049.2SN,25.036481,121.295531,5.0,3,2284.5,-0.8195802215643893
楊梅,01F-049.2SN,25.036481,121.295531,5.0,4,2284.5,-0.7373166905779043
楊梅,01F-049.2SN,25.036481,121.295531,5.0,5,2217.5,-0.6548049510457333
楊梅,01F-049.2SN,25.036481,121.295531,5.0,6,2217.5,-0.369571989312993
楊梅,01F-049.2SN,25.036481,121.295531,5.0,7,2311.0,0.13062976743471075
楊梅,01F-049.2SN,25.036481,121.295531,5.0,8,2311.0,0.7344398382949711
楊梅,01F-049.2SN,25.036481,121.295531,5.0,9,2090.5,0.2409305490977995
楊梅,01F-049.2SN,25.036481,121.295531,5.0,10,2090.5,-0.27503588593201883
楊梅,01F-051.1SN,25.025953,121.281731,5.0,4,2083.5,-0.7360143183270785
楊梅,01F-051.1SN,25.025953,121.281731,5.0,5,2083.5,-0.6528696418074648
楊梅,01F-051.1SN,25.025953,121.281731,5.0,6,2161.0,-0.3610780489597095
楊梅,01F-051.1SN,25.025953,121.281731,5.0,7,2161.0,0.1410141744386317
楊梅,01F-051.1SN,25.025953,121.281731,5.0,8,2147.5,0.7476673806165646
楊梅,01F-051.1SN,25.025953,121.281731,5.0,9,2147.5,0.2536409332346093
楊梅,01F-051.1SN,25.025953,121.281731,5.0,10,1942.0,-0.2642055688470647
楊梅,01F-051.1SN,25.025953,121.281731,5.0,11,1942.0,-0.3438976477846237
楊梅,01F-053.2SN,25.012944,121.266194,4.0,4,1913.5,-0.7353520314639289
楊梅,01F-053.2SN,25.012944,121.266194,4.0,5,1913.5,-0.652934903349636
楊梅,01F-053.2SN,25.012944,121.266194,4.0,6,2019.0,-0.3628909956541584
楊梅,01F-053.2SN,25.012944,121.266194,4.0,7,2019.0,0.1378709282247405
楊梅,01F-053.2SN,25.012944,121.266194,4.0,8,1998.5,0.7431632932558314
楊梅,01F-053.2SN,25.012944,121.266194,4.0,9,1998.5,0.25370959007930194
楊梅,01F-053.2SN,25.012944,121.266194,4.0,10,1823.0,-0.26067074916099336
楊梅,01F-053.2SN,25.012944,121.266194,4.0,11,1823.0,-0.3462481577973915
楊梅,01F-055.7SN,24.99858333,121.2477222,4.0,4,1895.5,-0.7557764389895698
楊梅,01F-055.7SN,24.99858333,121.2477222,4.0,5,1895.5,-0.6629710697846903
楊梅,01F-055.7SN,24.99858333,121.2477222,4.0,6,2030.5,-0.36811529243659896
楊梅,01F-055.7SN,24.99858333,121.2477222,4.0,7,2030.5,0.10616786579637214
楊梅,01F-055.7SN,24.99858333,121.2477222,4.0,8,1988.5,0.6920446185076196
楊梅,01F-055.7SN,24.99858333,121.2477222,4.0,9,1988.5,0.18753552657296577
楊梅,01F-055.7SN,24.99858333,121.2477222,4.0,10,1826.0,-0.3120663675999622
楊梅,01F-055.7SN,24.99858333,121.2477222,4.0,11,1826.0,-0.29879036758462696
楊梅,01F-058.4N、01H-057.9N,24.980558,121.228944,3.0,3,2208.5,-0.8193355262719989
楊梅,01F-058.4N、01H-057.9N,24.980558,121.228944,3.0,4,2208.5,-0.7601908772241691
楊梅,01F-058.4N、01H-057.9N,24.980558,121.228944,3.0,5,2290.0,-0.6675801794653273
楊梅,01F-058.4N、01H-057.9N,24.980558,121.228944,3.0,6,2290.0,-0.3789366874754278
楊梅,01F-058.4N、01H-057.9N,24.980558,121.228944,3.0,7,2519.0,0.0809471517309008
楊梅,01F-058.4N、01H-057.9N,24.980558,121.228944,3.0,8,2519.0,0.6553858106724842
楊梅,01F-058.4N、01H-057.9N,24.980558,121.228944,3.0,9,2395.5,0.15931547097076235
楊梅,01F-058.4N、01H-057.9N,24.980558,121.228944,3.0,10,2395.5,-0.32348695196393745
楊梅,01F-061.6S,24.961693,121.2047523,4.0,4,250.5,-0.7662192963351305
楊梅,01F-061.6S,24.961693,121.2047523,4.0,5,250.5,-0.673537655026351
楊梅,01F-061.6S,24.961693,121.2047523,4.0,6,1273.0,-0.3900494497834578
楊梅,01F-061.6S,24.961693,121.2047523,4.0,7,1273.0,0.0500341771583052
楊梅,01F-061.6S,24.961693,121.2047523,4.0,8,1476.0,0.6097596193086272
楊梅,01F-061.6S,24.961693,121.2047523,4.0,9,1476.0,0.12301820936588476
楊梅,01F-061.6S,24.961693,121.2047523,4.0,10,1464.5,-0.33769275141191946
楊梅,01F-061.6S,24.961693,121.2047523,4.0,11,1464.5,-0.30527336711094716
楊梅,01F-063.3SN,24.949281,121.195594,3.0,3,1760.0,-0.8181250205865728
楊梅,01F-063.3SN,24.949281,121.195594,3.0,4,1760.0,-0.7690912796029351
楊梅,01F-063.3SN,24.949281,121.195594,3.0,5,1765.5,-0.6762162773522176
楊梅,01F-063.3SN,24.949281,121.195594,3.0,6,1765.5,-0.3938234738688734
楊梅,01F-063.3SN,24.949281,121.195594,3.0,7,1937.0,0.036612984839093816
楊梅,01F-063.3SN,24.949281,121.195594,3.0,8,1937.0,0.5895760020164369
楊梅,01F-063.3SN,24.949281,121.195594,3.0,9,1769.0,0.10690524215693999
楊梅,01F-063.3SN,24.949281,121.195594,3.0,10,1769.0,-0.34329940884498455
楊梅,01F-066.4SN,24.929544,121.176919,3.0,4,1775.5,-0.774966056018831
楊梅,01F-066.4SN,24.929544,121.176919,3.0,5,1775.5,-0.6815496920301449
楊梅,01F-066.4SN,24.929544,121.176919,3.0,6,1870.0,-0.3999484358148485
楊梅,01F-066.4SN,24.929544,121.176919,3.0,7,1870.0,0.010803120105565847
楊梅,01F-066.4SN,24.929544,121.176919,3.0,8,1805.0,0.5504190083329237
楊梅,01F-066.4SN,24.929544,121.176919,3.0,9,1805.0,0.07490092368361476
楊梅,01F-066.4SN,24.929544,121.176919,3.0,10,1760.0,-0.35438979017585087
楊梅,01F-066.4SN,24.929544,121.176919,3.0,11,1760.0,-0.30800088724040087
楊梅,01F-068.1SN,24.917967,121.167586,3.0,4,1940.5,-0.7783675087036807
楊梅,01F-068.1SN,24.917967,121.167586,3.0,5,1940.5,-0.6845534126405021
楊梅,01F-068.1SN,24.917967,121.167586,3.0,6,2037.0,-0.4026724240016468
楊梅,01F-068.1SN,24.917967,121.167586,3.0,7,2037.0,-0.0033616223707868048
楊梅,01F-068.1SN,24.917967,121.167586,3.0,8,1912.5,0.5287208115029329
楊梅,01F-068.1SN,24.917967,121.167586,3.0,9,1912.5,0.05697743020177147
楊梅,01F-068.1SN,24.917967,121.167586,3.0,10,1928.0,-0.36035575110354134
楊梅,01F-068.1SN,24.917967,121.167586,3.0,11,1928.0,-0.3087759755650005
楊梅,01F-069.9SN,24.903297,121.159761,3.0,4,1451.0,-0.7820344143269292
楊梅,01F-069.9SN,24.903297,121.159761,3.0,5,1451.0,-0.6877411233465526
楊梅,01F-069.9SN,24.903297,121.159761,3.0,6,1637.0,-0.40515277708649833
楊梅,01F-069.9SN,24.903297,121.159761,3.0,7,1637.0,-0.018225818543125452
楊梅,01F-069.9SN,24.903297,121.159761,3.0,8,1537.0,0.5058217434719126
楊梅,01F-069.9SN,24.903297,121.159761,3.0,9,1537.0,0.0380375836662722
楊梅,01F-069.9SN,24.903297,121.159761,3.0,10,1517.0,-0.36643275581128876
楊梅,01F-069.9SN,24.903297,121.159761,3.0,11,1517.0,-0.3094361072846117
楊梅,01F-075.0SN,24.893436,121.111731,3.0,3,1792.5,-0.8193200769548733
楊梅,01F-075.0SN,24.893436,121.111731,3.0,4,1792.5,-0.7965524548101716
楊梅,01F-075.0SN,24.893436,121.111731,3.0,5,1721.0,-0.7000911905907123
楊梅,01F-075.0SN,24.893436,121.111731,3.0,6,1721.0,-0.4118661124905779
楊梅,01F-075.0SN,24.893436,121.111731,3.0,7,1929.0,-0.07335877746286107
楊梅,01F-075.0SN,24.893436,121.111731,3.0,8,1929.0,0.4202554734878016
楊梅,01F-075.0SN,24.893436,121.111731,3.0,9,1824.5,-0.03529681676468848
楊梅,01F-075.0SN,24.893436,121.111731,3.0,10,1824.5,-0.390969539844296
楊梅,01F-088.0SN,24.848719,121.019031,3.0,4,1872.0,-0.8240297805229514
楊梅,01F-088.0SN,24.848719,121.019031,3.0,5,1872.0,-0.7446296657668282
楊梅,01F-088.0SN,24.848719,121.019031,3.0,6,1982.0,-0.4275707217855203
楊梅,01F-088.0SN,24.848719,121.019031,3.0,7,1982.0,-0.3035341566067548
楊梅,01F-088.0SN,24.848719,121.019031,3.0,8,1995.0,0.08336842660897681
楊梅,01F-088.0SN,24.848719,121.019031,3.0,9,1995.0,-0.3557872441743662
楊梅,01F-088.0SN,24.848719,121.019031,3.0,10,1827.5,-0.46104440266856966
楊梅,01F-088.0SN,24.848719,121.019031,3.0,11,1827.5,-0.3125996122988183
楊梅,01F-092.8SN,24.808453,121.010306,3.0,3,1131.0,-0.825713116597722
楊梅,01F-092.8SN,24.808453,121.010306,3.0,4,1131.0,-0.8527772573789795
楊梅,01F-092.8SN,24.808453,121.010306,3.0,5,1114.0,-0.7618661617932042
楊梅,01F-092.8SN,24.808453,121.010306,3.0,6,1114.0,-0.42827763119865436
楊梅,01F-092.8SN,24.808453,121.010306,3.0,7,1251.0,-0.3673979791803727
楊梅,01F-092.8SN,24.808453,121.010306,3.0,8,1251.0,-0.025209765530648538
楊梅,01F-092.8SN,24.808453,121.010306,3.0,9,1190.0,-0.44041197912037944
楊梅,01F-092.8SN,24.808453,121.010306,3.0,10,1190.0,-0.4932307353494656
楊梅,01F-095.0S,24.789622,121.005247,3.0,4,1984.0,-0.8569650403893703
楊梅,01F-095.0S,24.789622,121.005247,3.0,5,1984.0,-0.7647059182464386
楊梅,01F-095.0S,24.789622,121.005247,3.0,6,2056.5,-0.4284485579595102
楊梅,01F-095.0S,24.789622,121.005247,3.0,7,2056.5,-0.3788274411353195
楊梅,01F-095.0S,24.789622,121.005247,3.0,8,2028.0,-0.04415243302356479
楊梅,01F-095.0S,24.789622,121.005247,3.0,9,2028.0,-0.45563222458063585
楊梅,01F-095.0S,24.789622,121.005247,3.0,10,1864.0,-0.4979892447701182
楊梅,01F-095.0S,24.789622,121.005247,3.0,11,1864.0,-0.3142502815876312
楊梅,01F-095.6N,24.783944,121.003725,3.0,4,1102.5,-0.8547596384688122
楊梅,01F-095.6N,24.783944,121.003725,3.0,5,1102.5,-0.7637623780439547
楊梅,01F-095.6N,24.783944,121.003725,3.0,6,1318.0,-0.428486682200272
楊梅,01F-095.6N,24.783944,121.003725,3.0,7,1318.0,-0.376388847236118
楊梅,01F-095.6N,24.783944,121.003725,3.0,8,1239.0,-0.03943657008204265
楊梅,01F-095.6N,24.783944,121.003725,3.0,9,1239.0,-0.4524656649298264
楊梅,01F-095.6N,24.783944,121.003725,3.0,10,1188.0,-0.4955919207715036
楊梅,01F-095.6N,24.783944,121.003725,3.0,11,1188.0,-0.3135814399778093
楊梅,01F-097.9N,24.764414,120.999897,4.0,4,1334.5,-0.8379279980009119
楊梅,01F-097.9N,24.764414,120.999897,4.0,5,1334.5,-0.7559542788794362
楊梅,01F-097.9N,24.764414,120.999897,4.0,6,1358.5,-0.42862790309581694
楊梅,01F-097.9N,24.764414,120.999897,4.0,7,1358.5,-0.3538408858895067
楊梅,01F-097.9N,24.764414,120.999897,4.0,8,1325.5,0.002334641846854661
楊梅,01F-097.9N,24.764414,120.999897,4.0,9,1325.5,-0.4229673294031592
楊梅,01F-097.9N,24.764414,120.999897,4.0,10,1311.0,-0.4771642907641954
楊梅,01F-097.9N,24.764414,120.999897,4.0,11,1311.0,-0.30931474127927694
楊梅,01F-098.0S,24.763586,120.998861,3.0,4,1176.0,-0.8375383268725994
楊梅,01F-098.0S,24.763586,120.998861,3.0,5,1176.0,-0.7558287422601448
楊梅,01F-098.0S,24.763586,120.998861,3.0,6,1232.0,-0.42864158023745325
楊梅,01F-098.0S,24.763586,120.998861,3.0,7,1232.0,-0.3536736229625102
楊梅,01F-098.0S,24.763586,120.998861,3.0,8,1200.5,0.0027800947947371605
楊梅,01F-098.0S,24.763586,120.998861,3.0,9,1200.5,-0.42277118850997886
楊梅,01F-098.0S,24.763586,120.998861,3.0,10,1177.0,-0.4767531018667542
楊梅,01F-098.0S,24.763586,120.998861,3.0,11,1177.0,-0.30913978310156215
楊梅,01H-060.8N,24.965878,121.211614,2.0,4,1092.0,-0.7645453397872056
楊梅,01H-060.8N,24.965878,121.211614,2.0,5,1092.0,-0.6719176523161745
楊梅,01H-060.8N,24.965878,121.211614,2.0,6,1106.5,-0.38734156641742795
楊梅,01H-060.8N,24.965878,121.211614,2.0,7,1106.5,0.05824658190619468
楊梅,01H-060.8N,24.965878,121.211614,2.0,8,1089.0,0.6219577362885753
楊梅,01H-060.8N,24.965878,121.211614,2.0,9,1089.0,0.1328724453607342
楊梅,01H-060.8N,24.965878,121.211614,2.0,10,1067.0,-0.3338698752657564
楊梅,01H-060.8N,24.965878,121.211614,2.0,11,1067.0,-0.3044207802338111
楊梅,01H-061.0S,24.96525,121.209867,2.0,4,1030.0,-0.7649378667202259
楊梅,01H-061.0S,24.96525,121.209867,2.0,5,1030.0,-0.672303451356157
楊梅,01H-061.0S,24.96525,121.209867,2.0,6,1144.5,-0.38802581481041026
楊梅,01H-061.0S,24.96525,121.209867,2.0,7,1144.5,0.05628594766743386
楊梅,01H-061.0S,24.96525,121.209867,2.0,8,1117.0,0.6190605999895653
楊梅,01H-061.0S,24.96525,121.209867,2.0,9,1117.0,0.1305138888139449
楊梅,01H-061.0S,24.96525,121.209867,2.0,10,1043.0,-0.33482898346429824
楊梅,01H-061.0S,24.96525,121.209867,2.0,11,1043.0,-0.3046525079267407
楊梅,03F-069.8SN,24.856558,121.208581,3.0,5,1666.0,-0.683136101990933
楊梅,03F-069.8SN,24.856558,121.208581,3.0,6,1666.0,-0.4043974197434298
楊梅,03F-069.8SN,24.856558,121.208581,3.0,7,1704.0,5.32550923805897e-05
楊梅,03F-069.8SN,24.856558,121.208581,3.0,8,1704.0,0.5344346906198092
楊梅,03F-069.8SN,24.856558,121.208581,3.0,9,1760.5,0.06578006735980947
楊梅,03F-069.8SN,24.856558,121.208581,3.0,10,1760.5,-0.35487805033088077
楊梅,03F-069.8SN,24.856558,121.208581,3.0,11,1605.0,-0.30736163476118067
楊梅,03F-069.8SN,24.856558,121.208581,3.0,12,1605.0,-0.6480895990035292
楊梅,03F-074.6SN,24.816364,121.200339,3.0,5,2058.5,-0.6883531044366835
楊梅,03F-074.6SN,24.816364,121.200339,3.0,6,2058.5,-0.40971171808635415
楊梅,03F-074.6SN,24.816364,121.200339,3.0,7,2189.0,-0.024899465048958347
楊梅,03F-074.6SN,24.816364,121.200339,3.0,8,2189.0,0.49633597784491956
楊梅,03F-074.6SN,24.816364,121.200339,3.0,9,2212.0,0.03443998880755562
楊梅,03F-074.6SN,24.816364,121.200339,3.0,10,2212.0,-0.3654408282915458
楊梅,03F-074.6SN,24.816364,121.200339,3.0,11,1780.0,-0.30873158171883236
楊梅,03F-074.6SN,24.816364,121.200339,3.0,12,1780.0,-0.6500278626072485
楊梅,03F-078.3SN,24.797339,121.179128,3.0,3,1758.5,-0.817450488833694
楊梅,03F-078.3SN,24.797339,121.179128,3.0,4,1758.5,-0.7888629742078463
楊梅,03F-078.3SN,24.797339,121.179128,3.0,5,1697.0,-0.693919591916015
楊梅,03F-078.3SN,24.797339,121.179128,3.0,6,1697.0,-0.412505272656884
楊梅,03F-078.3SN,24.797339,121.179128,3.0,7,1869.0,-0.049539674754679394
楊梅,03F-078.3SN,24.797339,121.179128,3.0,8,1869.0,0.4580255476639512
楊梅,03F-078.3SN,24.797339,121.179128,3.0,9,1781.5,0.001302265145735968
楊梅,03F-078.3SN,24.797339,121.179128,3.0,10,1781.5,-0.37665744804486406
楊梅,03F-084.6SN,24.791439,121.125997,3.0,4,1792.5,-0.7815146701822243
楊梅,03F-084.6SN,24.791439,121.125997,3.0,5,1792.5,-0.7165808965653964
楊梅,03F-084.6SN,24.791439,121.125997,3.0,6,1900.0,-0.4250822322433654
楊梅,03F-084.6SN,24.791439,121.125997,3.0,7,1900.0,-0.19362769826008852
楊梅,03F-084.6SN,24.791439,121.125997,3.0,8,1842.5,0.2662118950667047
楊梅,03F-084.6SN,24.791439,121.125997,3.0,9,1842.5,-0.20793901702081913
楊梅,03F-084.6SN,24.791439,121.125997,3.0,10,1719.0,-0.40965649923604713
楊梅,03F-084.6SN,24.791439,121.125997,3.0,11,1719.0,-0.3117121411487298
楊梅,03F-096.1SN,24.758442,121.030425,3.0,3,1789.5,-0.8180012059888401
楊梅,03F-096.1SN,24.758442,121.030425,3.0,4,1789.5,-0.8149149787832868
楊梅,03F-096.1SN,24.758442,121.030425,3.0,5,1857.5,-0.7430589183899969
楊梅,03F-096.1SN,24.758442,121.030425,3.0,6,1857.5,-0.4283736010290373
楊梅,03F-096.1SN,24.758442,121.030425,3.0,7,1897.0,-0.3087789545042579
楊梅,03F-096.1SN,24.758442,121.030425,3.0,8,1897.0,0.08036049217636987
楊梅,03F-096.1SN,24.758442,121.030425,3.0,9,1844.5,-0.3630683844397075
楊梅,03F-096.1SN,24.758442,121.030425,3.0,10,1844.5,-0.4512658909045869
楊梅,03F-096.1SN,24.758442,121.030425,3.0,11,1519.5,-0.3064958351581448
楊梅,03F-096.1SN,24.758442,121.030425,3.0,12,1519.5,-0.6861348458773014
楊梅,03F-099.6SN,24.755811,120.997269,4.0,4,1951.5,-0.8294447667308475
楊梅,03F-099.6SN,24.755811,120.997269,4.0,5,1951.5,-0.7521511787245366
楊梅,03F-099.6SN,24.755811,120.997269,4.0,6,1982.0,-0.4287168971024615
楊梅,03F-099.6SN,24.755811,120.997269,4.0,7,1982.0,-0.3433263019256022
楊梅,03F-099.6SN,24.755811,120.997269,4.0,8,2008.0,0.022135574652595025
楊梅,03F-099.6SN,24.755811,120.997269,4.0,9,2008.0,-0.4092664792424518
楊梅,03F-099.6SN,24.755811,120.997269,4.0,10,1844.0,-0.467904802704196
楊梅,03F-099.6SN,24.755811,120.997269,4.0,11,1844.0,-0.30697520652810634
楊梅,03F-102.2N,24.757914,120.972267,3.0,5,1607.0,-0.7552166796790201
楊梅,03F-102.2N,24.757914,120.972267,3.0,6,1607.0,-0.42886603871058165
楊梅,03F-102.2N,24.757914,120.972267,3.0,7,1818.0,-0.3559338586469623
楊梅,03F-102.2N,24.757914,120.972267,3.0,8,1818.0,0.0013909299400397947
楊梅,03F-102.2N,24.757914,120.972267,3.0,9,1616.0,-0.42623900922455316
楊梅,03F-102.2N,24.757914,120.972267,3.0,10,1616.0,-0.4729448926170466
楊梅,03F-102.2N,24.757914,120.972267,3.0,11,1554.5,-0.306597484921775
楊梅,03F-102.2N,24.757914,120.972267,3.0,12,1554.5,-0.6888250520127488
楊梅,03F-105.1SN,24.753094,120.945675,3.0,4,1652.5,-0.8139732589999563
楊梅,03F-105.1SN,24.753094,120.945675,3.0,5,1652.5,-0.747153096206645
楊梅,03F-105.1SN,24.753094,120.945675,3.0,6,1753.5,-0.4291467446918555
楊梅,03F-105.1SN,24.753094,120.945675,3.0,7,1753.5,-0.3365134360667991
楊梅,03F-105.1SN,24.753094,120.945675,3.0,8,1724.5,0.04004420379409817
楊梅,03F-105.1SN,24.753094,120.945675,3.0,9,1724.5,-0.40140457164981636
楊梅,03F-105.1SN,24.753094,120.945675,3.0,10,1575.0,-0.45162335586883273
楊梅,03F-105.1SN,24.753094,120.945675,3.0,11,1575.0,-0.3000199659863637
樹林,03A-001.5SN,25.011819,121.562375,2.0,4,1420.0,-0.7274367027566374
樹林,03A-001.5SN,25.011819,121.562375,2.0,5,1420.0,-0.6950803073579974
樹林,03A-001.5SN,25.011819,121.562375,2.0,6,1434.5,-0.49950027194816216
樹林,03A-001.5SN,25.011819,121.562375,2.0,7,1434.5,-0.023520495320845283
樹林,03A-001.5SN,25.011819,121.562375,2.0,8,1430.5,0.4707788615217718
樹林,03A-001.5SN,25.011819,121.562375,2.0,9,1430.5,0.12858709200191012
樹林,03A-001.5SN,25.011819,121.562375,2.0,10,1337.5,-0.1685266175427922
樹林,03A-001.5SN,25.011819,121.562375,2.0,11,1337.5,-0.49294893044231697
樹林,03A-004.1SN,25.003864,121.586039,2.0,3,1548.0,-0.8080115609126032
樹林,03A-004.1SN,25.003864,121.586039,2.0,4,1548.0,-0.7241952487684378
樹林,03A-004.1SN,25.003864,121.586039,2.0,5,1405.0,-0.7081705924802335
樹林,03A-004.1SN,25.003864,121.586039,2.0,6,1405.0,-0.5102427233137017
樹林,03A-004.1SN,25.003864,121.586039,2.0,7,1638.5,-0.11135059177479487
樹林,03A-004.1SN,25.003864,121.586039,2.0,8,1638.5,0.346219255474637
樹林,03A-004.1SN,25.003864,121.586039,2.0,9,1441.0,0.06850538872409517
樹林,03A-004.1SN,25.003864,121.586039,2.0,10,1441.0,-0.13644986528016903
樹林,03F-000.6S,25.137106,121.708908,3.0,4,1076.5,-0.9169447005697101
樹林,03F-000.6S,25.137106,121.708908,3.0,5,1076.5,-0.9059913974261532
樹林,03F-000.6S,25.137106,121.708908,3.0,6,1126.5,-0.700136452339316
樹林,03F-000.6S,25.137106,121.708908,3.0,7,1126.5,0.11685911877904125
樹林,03F-000.6S,25.137106,121.708908,3.0,8,1068.5,0.3624028015708034
樹林,03F-000.6S,25.137106,121.708908,3.0,9,1068.5,-0.26973363107579695
樹林,03F-000.6S,25.137106,121.708908,3.0,10,1039.0,-0.2988633638169131
樹林,03F-000.6S,25.137106,121.708908,3.0,11,1039.0,-0.30798545957278683
樹林,03F-002.1N,25.129514,121.698631,3.0,4,1033.5,-0.8890287371181417
樹林,03F-002.1N,25.129514,121.698631,3.0,5,1033.5,-0.8747283702334502
樹林,03F-002.1N,25.129514,121.698631,3.0,6,1149.0,-0.6714898788098033
樹林,03F-002.1N,25.129514,121.698631,3.0,7,1149.0,0.08862493702254222
樹林,03F-002.1N,25.129514,121.698631,3.0,8,1100.5,0.3711164627948919
樹林,03F-002.1N,25.129514,121.698631,3.0,9,1100.5,-0.21670410444928923
樹林,03F-002.1N,25.129514,121.698631,3.0,10,1044.0,-0.28586780136797235
樹林,03F-002.1N,25.129514,121.698631,3.0,11,1044.0,-0.3434149289869637
樹林,03F-005.4N,25.103747,121.681789,3.0,4,1072.5,-0.8374856907967575
樹林,03F-005.4N,25.103747,121.681789,3.0,5,1072.5,-0.8185623338577032
樹林,03F-005.4N,25.103747,121.681789,3.0,6,1191.5,-0.6193102952515921
樹林,03F-005.4N,25.103747,121.681789,3.0,7,1191.5,0.033424470929140665
樹林,03F-005.4N,25.103747,121.681789,3.0,8,1150.0,0.38042422835901135
樹林,03F-005.4N,25.103747,121.681789,3.0,9,1150.0,-0.12139135594861421
樹林,03F-005.4N,25.103747,121.681789,3.0,10,1179.5,-0.2558127077949255
樹林,03F-005.4N,25.103747,121.681789,3.0,11,1179.5,-0.4158940472059419
樹林,03F-008.7S,25.089994,121.653556,3.0,4,755.0,-0.7951616558031728
樹林,03F-008.7S,25.089994,121.653556,3.0,5,755.0,-0.7732584644244141
樹林,03F-008.7S,25.089994,121.653556,3.0,6,1685.5,-0.5766511873737598
樹林,03F-008.7S,25.089994,121.653556,3.0,7,1685.5,-0.011512127336640024
樹林,03F-008.7S,25.089994,121.653556,3.0,8,1034.5,0.3866889844228408
樹林,03F-008.7S,25.089994,121.653556,3.0,9,1034.5,-0.04346115701681569
樹林,03F-008.7S,25.089994,121.653556,3.0,10,1052.0,-0.22747809352050166
樹林,03F-008.7S,25.089994,121.653556,3.0,11,1052.0,-0.4769290859048942
樹林,03F-011.6SN,25.065611,121.643467,3.0,5,1627.5,-0.7496584540400736
樹林,03F-011.6SN,25.065611,121.643467,3.0,6,1627.5,-0.552870201806392
樹林,03F-011.6SN,25.065611,121.643467,3.0,7,1725.5,-0.05267371886435618
樹林,03F-011.6SN,25.065611,121.643467,3.0,8,1725.5,0.3665404868450719
樹林,03F-011.6SN,25.065611,121.643467,3.0,9,1669.0,-0.00599376474491072
樹林,03F-011.6SN,25.065611,121.643467,3.0,10,1669.0,-0.1957326989501911
樹林,03F-011.6SN,25.065611,121.643467,3.0,11,1486.0,-0.5399257580350562
樹林,03F-011.6SN,25.065611,121.643467,3.0,12,1486.0,-0.5428194345908578
樹林,03F-013.6S,25.052742,121.631281,4.0,4,1189.0,-0.751554914577674
樹林,03F-013.6S,25.052742,121.631281,4.0,5,1189.0,-0.7350976183384033
樹林,03F-013.6S,25.052742,121.631281,4.0,6,1223.0,-0.5377068551719373
樹林,03F-013.6S,25.052742,121.631281,4.0,7,1223.0,-0.08355147655312606
樹林,03F-013.6S,25.052742,121.631281,4.0,8,1174.5,0.34689657794855455
樹林,03F-013.6S,25.052742,121.631281,4.0,9,1174.5,0.015984322195610332
樹林,03F-013.6S,25.052742,121.631281,4.0,10,1136.5,-0.1710870107281609
樹林,03F-013.6S,25.052742,121.631281,4.0,11,1136.5,-0.5886468558139585
樹林,03F-014.0N,25.050319,121.628156,4.0,4,1088.5,-0.7480339853973822
樹林,03F-014.0N,25.050319,121.628156,4.0,5,1088.5,-0.73226462619553
樹林,03F-014.0N,25.050319,121.628156,4.0,6,1127.5,-0.5347011386254705
樹林,03F-014.0N,25.050319,121.628156,4.0,7,1127.5,-0.08999365731678975
樹林,03F-014.0N,25.050319,121.628156,4.0,8,1079.0,0.342480607684493
樹林,03F-014.0N,25.050319,121.628156,4.0,9,1079.0,0.020208607238832717
樹林,03F-014.0N,25.050319,121.628156,4.0,10,1055.5,-0.16577139354326773
樹林,03F-014.0N,25.050319,121.628156,4.0,11,1055.5,-0.5989611328786353
樹林,03F-015.0N,25.042389,121.624789,5.0,4,1184.0,-0.7396417601791845
樹林,03F-015.0N,25.042389,121.624789,5.0,5,1184.0,-0.7271072727932114
樹林,03F-015.0N,25.042389,121.624789,5.0,6,1231.5,-0.5287187215146606
樹林,03F-015.0N,25.042389,121.624789,5.0,7,1231.5,-0.11216851246298844
樹林,03F-015.0N,25.042389,121.624789,5.0,8,1230.5,0.32123902123563064
樹林,03F-015.0N,25.042389,121.624789,5.0,9,1230.5,0.024922818892873635
樹林,03F-015.0N,25.042389,121.624789,5.0,10,1109.0,-0.1492784951314573
樹林,03F-015.0N,25.042389,121.624789,5.0,11,1109.0,-0.6349628979483317
樹林,03F-015.8S,25.036533,121.621386,4.0,4,1261.5,-0.73286943047947
樹林,03F-015.8S,25.036533,121.621386,4.0,5,1261.5,-0.7232579386022108
樹林,03F-015.8S,25.036533,121.621386,4.0,6,1318.5,-0.5241150765111273
樹林,03F-015.8S,25.036533,121.621386,4.0,7,1318.5,-0.1312568959469555
樹林,03F-015.8S,25.036533,121.621386,4.0,8,1294.5,0.30216492157793456
樹林,03F-015.8S,25.036533,121.621386,4.0,9,1294.5,0.027709519468248515
樹林,03F-015.8S,25.036533,121.621386,4.0,10,1178.5,-0.13526431068774813
樹林,03F-015.8S,25.036533,121.621386,4.0,11,1178.5,-0.666105757401437
樹林,03F-030.1SN,24.96255,121.530572,3.0,4,1732.5,-0.7139263467533751
樹林,03F-030.1SN,24.96255,121.530572,3.0,5,1732.5,-0.6601479101852527
樹林,03F-030.1SN,24.96255,121.530572,3.0,5,2268.0,-0.6601479101852527
樹林,03F-030.1SN,24.96255,121.530572,3.0,5,2010.0,-0.6601479101852527
樹林,03F-030.1SN,24.96255,121.530572,3.0,6,1839.0,-0.44926429602274004
樹林,03F-030.1SN,24.96255,121.530572,3.0,6,2268.0,-0.44926429602274004
